sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,அட்3ட3ம் கேர் / கெருவொ,aDDam kEr / keruvo,,,,Obstruct,தடை உண்டாக்கு,,,,verb,corpus_sourashtradictionary
,,"ரூண், ருணுவொ","rooN, ruNuvo",,,,Obstruct,தடை உண்டாக்கு,,,,verb,corpus_sourashtradictionary
,,ப்ராப்த கேர் / கெருவொ,praapta kEr / keruvo,,,,Obtain,பெறு,,,,verb,corpus_sourashtradictionary
,,தா2ம் பொ4வ்ரி / பொ4வ்ருவொ,thaam bhovri / bhovruvo,,,,Occupy,இடத்தை நிரப்பு,,,,verb,corpus_sourashtradictionary
,,மொன்னு கெஷ்டம் கேர் / கெருவொ,monnu keshTam kEr / keruvo,,,,Offend,உள்ளத்தை புண்படுத்து,,,,verb,corpus_sourashtradictionary
,,நிவேத3ன் கேர் / கெருவொ,nivEdan kEr / keruvo,,,,Offer,படையல் செய்,,,,verb,corpus_sourashtradictionary
,,"ஸொட்3டெ3, ஸொட்3டு3வொ","soDDe, soDDuvo",,,,Omit,விட்டு விடு,,,,verb,corpus_sourashtradictionary
,,"ஹூட், ஹுடு3வொ","hooT, huDuvo",,,,Open,திற,,,,verb,corpus_sourashtradictionary
,,சல்தொ கேர் / கெருவொ,calto kEr / keruvo,,,,Operate,இயக்கு,,,,verb,corpus_sourashtradictionary
,,"வெது3ர்ஞ்சி, வெது3ர்ஞ்சுவொ","vedurnjci, vedurnjcuvo",,,,Oppose,எதிர்ப்பு காட்டு,,,,verb,corpus_sourashtradictionary
,,ஆஞொ தே3 / தெ3வொ,aanjo dE / devo,,,,Order,கட்டளை இடு,,,,verb,corpus_sourashtradictionary
,,காம்தா4ம் கேர் / கெருவொ,kaamdhaam kEr / keruvo,,,,Organize,ஏற்பாடு செய்,,,,verb,corpus_sourashtradictionary
,,வேன்கன் கேர் / கெருவொ,vEnkan kEr / keruvo,,,,Overact,மிதமிஞ்சி செய்,,,,verb,corpus_sourashtradictionary
,,த3டி3 ஆவ் / அவொ,daDi aav / avo,,,,Overcome,கடந்து வா,,,,verb,corpus_sourashtradictionary
,,விஸிரி ஹான் / ஹனுவொ,visiri haan / hanuvo,,,,Overthrow,தூக்கி எறி,,,,verb,corpus_sourashtradictionary
,,"ஒங்கா3ட், ஒங்க3டு3வொ","onggaaT, onggaDuvo",,,,Overturn,கவிழ்த்து,,,,verb,corpus_sourashtradictionary
,,"கி4ந்தி3, கி4ந்து3வொ","ghindi, ghinduvo",,,,Pack,கட்டு,,,,verb,corpus_sourashtradictionary
,,வனி லாவ் / லவொ,vani laav / lavo,,,,Paint,வர்ணம் பூசு,,,,verb,corpus_sourashtradictionary
,,"உட்3கா3ட், உட்3க3டு3வொ","uDgaaT, uDgaDuvo",,,,Paralyze,முடக்கு,,,,verb,corpus_sourashtradictionary
,,வாஹனொ ஒண்டெதேட் ஹிப்3பி3 ர்ஹவாட் / ர்ஹவடு3வொ,vaahano oNTetET hibbi rhavaaT / rhavaDuvo,,,,Park,வண்டியை ஓரிடத்தில் நிறுத்து,,,,verb,corpus_sourashtradictionary
,,"அட்கி, அட்குவொ","aTki, aTkuvo",,,,Partly Close,"சாத்து (கதவை, ஜன்னலை)",,,,verb,corpus_sourashtradictionary
,,"லங்கி3, லங்கு3வொ","langgi, langguvo",,,,Pass,தேர்ச்சி பெறு,,,,verb,corpus_sourashtradictionary
,,"தெ3வ்ஸி, தெ3வ்ஸுவொ","devsi, devsuvo",,,,Paste,ஒட்டு,,,,verb,corpus_sourashtradictionary
,,புட்டா வாட் ஸா / ஸவொ,puTTaa vaaT saa / savo,,,,Peek,பிளவு வழியாக பார்,,,,verb,corpus_sourashtradictionary
,,"தொங்கி3ஸா, தொங்கி3ஸவொ","tonggisaa, tonggisavo",,,,Peek,எட்டிப்பார்,,,,verb,corpus_sourashtradictionary
,,ஸோல் / ஸொலுவொ,sOl / soluvo,,,,Peel,உரி,,,,verb,corpus_sourashtradictionary
,,"குஸ்கி, குஸ்குவொ","kuski, kuskuvo",,,,"Pierce, Insert","குத்து, துளையிடு, செருகு",,,,verb,corpus_sourashtradictionary
,,"மிந்தி3, மிந்து3வொ","mindi, minduvo",,,,Pierce,"குத்து, துளையிடு",,,,verb,corpus_sourashtradictionary
,,"சுண்டி, சுண்டுவொ","cuNTi, cuNTuvo",,,,Pinch,கிள்ளு,,,,verb,corpus_sourashtradictionary
,,"தோ2வ், தொ2வொ","thOv, thovo",,,,Place,வை,,,,verb,corpus_sourashtradictionary
,,"கு3ம்பி, கு3ம்புவொ","gumpi, gumpuvo",,,,Plait,பின்னு,,,,verb,corpus_sourashtradictionary
,,"கா2ள், க2ளுவொ","khaaL, khaLuvo",,,,Play,விளையாடு,,,,verb,corpus_sourashtradictionary
,,"வவ்ஜி, வவ்ஜுவொ","vavji, vavjuvo",,,,Play,வாசி,,,,verb,corpus_sourashtradictionary
,,க்ருபொ கேர் / கெருவொ,krupo kEr / keruvo,,,,Please,தயவு செய்,,,,verb,corpus_sourashtradictionary
,,ஸொந்தோஷ் கேர் / கெருவொ,sontOsh kEr / keruvo,,,,Please,மகிழ்வி,,,,verb,corpus_sourashtradictionary
,,"ஜுன், ஜுனுவொ","jun, junuvo",,,,Plough,உழு,,,,verb,corpus_sourashtradictionary
,,"நங்கி3, நங்கு3வொ","nanggi, nangguvo",,,,Plough,உழு,,,,verb,corpus_sourashtradictionary
,,"கிரட், கிரடு3வொ","kiraT, kiraDuvo",,,,Plough,உழு,,,,verb,corpus_sourashtradictionary
,,"தோட், தொடு3வொ","tOT, toDuvo",,,,"Pluck, Pick","பறி, பிடுங்கு",,,,verb,corpus_sourashtradictionary
,,"உக்கி, உக்குவொ","ukki, ukkuvo",,,,"Pluck, Pick","பறி, பிடுங்கு",,,,verb,corpus_sourashtradictionary
,,"உவ்வி, உவ்வுவொ","uvvi, uvvuvo",,,,Pluck,"பறி, பிடுங்கு",,,,verb,corpus_sourashtradictionary
,,"கா4ல், க4லுவொ","ghaal, ghaluvo",,,,Post,இடு / போடு,,,,verb,corpus_sourashtradictionary
,,"தாய், தவொ","taay, tavo",,,,Post,இடு / போடு,,,,verb,corpus_sourashtradictionary
,,"லுச்சி, லுச்சுவொ","lucci, luccuvo",,,,Pour,"ஊற்று, கொட்டு",,,,verb,corpus_sourashtradictionary
,,பு4ர்கொ கேர் / கெருவொ,bhurko kEr / keruvo,,,,"Powder, Crush","தூளாக்கு, பொடியாக்கு",,,,verb,corpus_sourashtradictionary
,,"காண், கணுவொ","kaaN, kaNuvo",,,,"Powder, Crush","தூளாக்கு, பொடியாக்கு",,,,verb,corpus_sourashtradictionary
,,து3மாட்3 / து3மடு3வொ,dumaaD / dumaDuvo,,,,Practice,பழக்கு,,,,verb,corpus_sourashtradictionary
,,"நூவ், நுவொ","noov, nuvo",,,,"Praise, Greet, Compliment, Appreciate","புகழு, வாழ்த்து, பாராட்டு",,,,verb,corpus_sourashtradictionary
,,பிரார்த2னொ கேர் / கெருவொ,piraarthano kEr / keruvo,,,,Pray,கும்பிடு,,,,verb,corpus_sourashtradictionary
,,"அவ்ங்கி, அவ்ங்குவொ","avngki, avngkuvo",,,,Press,அழுத்து,,,,verb,corpus_sourashtradictionary
,,"நிம்பி, நிம்புவொ","nimpi, nimpuvo",,,,Print,அச்சிடு,,,,verb,corpus_sourashtradictionary
,,"கபா3ட்3, கப3டு3வொ","kabaaD, kabaDuvo",,,,Protect,காப்பாற்று,,,,verb,corpus_sourashtradictionary
,,"ப்ரஸுர், ப்ரஸுருவொ","prasur, prasuruvo",,,,Publish,வெளியிடு,,,,verb,corpus_sourashtradictionary
,,"உட்சி, உட்சுவொ","uTci, uTcuvo",,,,Pull,இழு,,,,verb,corpus_sourashtradictionary
,,"கி2ஞ்சி, கி2ஞ்சுவொ","khinjci, khinjcuvo",,,,Pull,இழு,,,,verb,corpus_sourashtradictionary
,,"தூ3ஸ், துஸுவொ","doos, tusuvo",,,,Pull out,உருவு,,,,verb,corpus_sourashtradictionary
,,"ஹவ்ளி, ஹவ்ளுவொ","havLi, havLuvo",,,,Pump,வெளிக்கொணர்,,,,verb,corpus_sourashtradictionary
,,"உஸ்பி, உஸ்புவொ","uspi, uspuvo",,,,Pump,வெளிக்கொணர்,,,,verb,corpus_sourashtradictionary
,,"கு3த்3தி3, கு3த்து3வொ","guddi, gutduvo",,,,Punch,குத்து,,,,verb,corpus_sourashtradictionary
,,"தொ3ப்3பி3, தொ3ப்3பு3வொ","dobbi, dobbuvo",,,,Push,தள்ளு,,,,verb,corpus_sourashtradictionary
,,"கா4ல், க4லுவொ","ghaal, ghaluvo",,,,Put,இடு,,,,verb,corpus_sourashtradictionary
,,"தாய், தவொ","taay, tavo",,,,Put,இடு,,,,verb,corpus_sourashtradictionary
,,கா2ல் தாய் / தவொ,khaal taay / tavo,,,,Put down,கீழே போடு,,,,verb,corpus_sourashtradictionary
,,பவ்ட3ர் லாவ் / லவொ,pavDar laav / lavo,,,,Put powder,பவுடர் பூசு,,,,verb,corpus_sourashtradictionary
,,"கீ2ல் தாய், கீ2ல் தவொ","kheel taay, kheel tavo",,,,Put the latch,தாழ்ப்பாளை போடு,,,,verb,corpus_sourashtradictionary
,,"மோவ், மொவொ","mOv, movo",,,,Quantify,அளவிடு,,,,verb,corpus_sourashtradictionary
,,அலக்3கொ3 கேர் / கெருவொ,alaggo kEr / keruvo,,,,Quarantine,தனிமைப்படுத்து,,,,verb,corpus_sourashtradictionary
,,ஜெ2டொ3 மல்லெ / மல்லுவொ,jheDo malle / malluvo,,,,Quarrel,சண்டையிடு,,,,verb,corpus_sourashtradictionary
,,"தொ3ப்3பி3 தோ2வ், தொ2வொ","dobbi thOv, thovo",,,,Quash,விலக்கி வை,,,,verb,corpus_sourashtradictionary
,,"ஶமுல்லெ, ஶமுல்லுவொ","ssamulle, ssamulluvo",,,,Quench,தணித்துக்கொள்,,,,verb,corpus_sourashtradictionary
,,"பூஸ், புஸுவொ","poos, pusuvo",,,,Query,வினவு,,,,verb,corpus_sourashtradictionary
,,வெக்கிலி ஜா / ஜவொ,vekkili jaa / javo,,,,Quest,நாடிச்செல்,,,,verb,corpus_sourashtradictionary
,,புஸினி பூஸ் / புஸுவொ,pusini poos / pusuvo,,,,Question,கேள்வி கேளு,,,,verb,corpus_sourashtradictionary
,,பி3ஸ்ஸொ கேர் / கெருவொ,bisso kEr / keruvo,,,,Quicken,விரைவுபடுத்து,,,,verb,corpus_sourashtradictionary
,,ஸொட்3டி3 ஜா / ஜவொ,soDDi jaa / javo,,,,Quit,விட்டுச்செல்,,,,verb,corpus_sourashtradictionary
,,"ஒண்ட்கி, ஒண்ட்குவொ","oNTki, oNTkuvo",,,,Quiver,நடுங்கு,,,,verb,corpus_sourashtradictionary
,,"ஹிங்காட், ஹிங்கடு3வொ","hingkaaT, hingkaDuvo",,,,Raise,உயர்த்து,,,,verb,corpus_sourashtradictionary
,,"மிட்டி, மிட்டுவொ","miTTi, miTTuvo",,,,Rap,சுண்டு,,,,verb,corpus_sourashtradictionary
,,"அந்தி3, அந்து3வொ","andi, anduvo",,,,Reach,எட்டு,,,,verb,corpus_sourashtradictionary
,,"ஜீ சேர், ஜீ செருவொ","jee cEr, jee ceruvo",,,,Reach,சென்றடை,,,,verb,corpus_sourashtradictionary
,,"சொவ்தி3, சொவ்து3வொ","covdi, ceaavduvo",,,,Read,படி,,,,verb,corpus_sourashtradictionary
,,"இகி3, இகு3வொ","igi, iguvo",,,,Read,படி,,,,verb,corpus_sourashtradictionary
,,"ஜன்லெ, ஜன்லுவொ","janle, janluvo",,,,"Realize, Realise","அறிந்துகொள், உணர்ந்துகொள்",,,,verb,corpus_sourashtradictionary
,,கா3ய் சொவ்ரி / சொவ்ருவொ,gaay ceaavri / covruvo,,,,Rear cattle,மாடு மேய்,,,,verb,corpus_sourashtradictionary
,,"ஹவ்டன் கேர், ஹவ்டன் கெருவொ","havTan kEr, havTan keruvo",,,,Recall,நினைவு கூர்,,,,verb,corpus_sourashtradictionary
,,ஹவ்ட3ன் தொ2வ்லெ / தொ2வ்லுவொ,havDan thovle / thovluvo,,,,Remember,நினைவில் கொள்,,,,verb,corpus_sourashtradictionary
,,"ஹேட், ஹெடு3வொ","hET, heDuvo",,,,Remove,நீக்கு,,,,verb,corpus_sourashtradictionary
,,"ஸொவ்டி3, ஸொவ்டு3வொ","sovDi, sovDuvo",,,,Remove,கழட்டு,,,,verb,corpus_sourashtradictionary
,,பி2ரி தெர்மி / தெர்முவொ,phiri termi / termuvo,,,,Repel,"திரும்பித் துரத்து, விரட்டியடி",,,,verb,corpus_sourashtradictionary
,,ஜவாப் தே3 / தெ3வொ,javaap dE / devo,,,,Reply,பதில் கொடு,,,,verb,corpus_sourashtradictionary
,,"கபா3ட், கப3டு3வொ","kabaaT, kabaDuvo",,,,Rescue,காப்பாற்று,,,,verb,corpus_sourashtradictionary
,,வஸன் கேர் / கெருவொ,vasan kEr / keruvo,,,,Reside,தங்கி இரு,,,,verb,corpus_sourashtradictionary
,,ஶீன் ஶமுல்லெ / ஶமுல்லுவொ,sseen ssamulle / ssamulluvo,,,,"Rest, Relax",இளைப்பாறு,,,,verb,corpus_sourashtradictionary
,,"ஹள்சி, ஹள்ச்சுவொ","haLci, haLccuvo",,,,Rinse,அலசு,,,,verb,corpus_sourashtradictionary
,,"பிக்காட், பிக்கடு3வொ","pikkaaT, pikkaDuvo",,,,Ripen,பழுக்க வை,,,,verb,corpus_sourashtradictionary
,,"சேட், செடு3வொ","cET, ceDuvo",,,,Rise,உயரு,,,,verb,corpus_sourashtradictionary
,,"ஹூட், ஹுடு3வொ","hooT, huDuvo",,,,Rise,எழுந்திரு,,,,verb,corpus_sourashtradictionary
,,நிகி3ள்,nigiL,,,,Rise,உதயமாகு,,,,verb,corpus_sourashtradictionary
,,"ஹிண்டி3, ஹிண்டு3வொ","hiNDi, hiNDuvo",,,,Roam,திரி,,,,verb,corpus_sourashtradictionary
,,"பு4ஞ்ஜி, பு4ஞ்ஜுவொ","bhunjji, bhunjjuvo",,,,Roast,வறு,,,,verb,corpus_sourashtradictionary
,,"தூ4ள், து3ளுவொ","dhooL, duLuvo",,,,Roll,உருளு,,,,verb,corpus_sourashtradictionary
,,"கு3வ்னி, கு3வ்னுவொ","guvni, guvnuvo",,,,Roll,சுருட்டு,,,,verb,corpus_sourashtradictionary
,,கொ3ளி கேர் / கெருவொ,goLi kEr / keruvo,,,,Roll it like a ball,உருண்டை பிடி,,,,verb,corpus_sourashtradictionary
,,சுட்டு பி2ராட் / பி2ரடு3வொ,cuTTu phiraaT / phiraDuvo,,,,Rotate,சுழற்று,,,,verb,corpus_sourashtradictionary
,,கொ3ளொ கேர் / கெருவொ,goLo kEr / keruvo,,,,Round,வட்டமாக சுருட்டு,,,,verb,corpus_sourashtradictionary
,,"கே3ஸ், கெ3ஸுவொ","gEs, gesuvo",,,,Rub,தேய்,,,,verb,corpus_sourashtradictionary
,,"ஹூல், ஹுலுவொ","hool, huluvo",,,,Rub,தேய்,,,,verb,corpus_sourashtradictionary
,,"மோஸ், மொஸுவொ","mOs, mosuvo",,,,Rub,தேய்,,,,verb,corpus_sourashtradictionary
,,"ரெகு3டி3, ரெகு3டு3வொ","reguDi, reguDuvo",,,,Rub hard,அழுத்தி தேய்,,,,verb,corpus_sourashtradictionary
,,"தா4ம், த4முவொ","dhaam, dhamuvo",,,,Run,ஓடு,,,,verb,corpus_sourashtradictionary
,,மர்மரி / மர்மருவொ,marmari / marmaruvo,,,,Rustle,சரசர ஒலி செய்,,,,verb,corpus_sourashtradictionary
,,"செர்ச்சி, செர்ச்சுவொ","cercci, cerccuvo",,,,Save,"சேமி, சேர்த்து வை",,,,verb,corpus_sourashtradictionary
,,"கபா3ட், கப3டு3வொ","kabaaT, kabaDuvo",,,,Save,காப்பாற்று,,,,verb,corpus_sourashtradictionary
,,"ஸங்கி3, ஸங்கு3வொ","sanggi, sangguvo",,,,Say,சொல்லு,,,,verb,corpus_sourashtradictionary
,,"செது3ராட், செது3ரடு3வொ","ceduraaT, ceduraDuvo",,,,Scatter,"சிதற விடு, தெறிக்கச்செய்",,,,verb,corpus_sourashtradictionary
,,"கா3ள்டெ, காள்டு3வொ","gaaLTe, kaaLDuvo",,,,Scold,திட்டு,,,,verb,corpus_sourashtradictionary
,,"பொஸ்கி, பொஸ்குவொ","poski, poskuvo",,,,Scorch,"தீயினால் சுடு, பொசுக்கு",,,,verb,corpus_sourashtradictionary
,,"ஒர்பி, ஒர்ப்புவொ","orpi, orppuvo",,,,Scrape,சுரண்டு,,,,verb,corpus_sourashtradictionary
,,"பொ3ஸ்கி, பொ3ஸ்குவொ","boski, boskuvo",,,,Scratch,"சொறி, பிறாண்டு",,,,verb,corpus_sourashtradictionary
,,"க2வ்ஜி, க2வ்ஜுவொ","khavji, khavjuvo",,,,Scratch,"சொறி, பிறாண்டு",,,,verb,corpus_sourashtradictionary
,,"முவ்ரி, முவ்ருவொ","muvri, muvruvo",,,,Screw,"கசக்கு, திருகு",,,,verb,corpus_sourashtradictionary
,,"பி2வ்ரி, பி2வ்ருவொ","phivri, phivruvo",,,,screw,"கசக்கு, திருகு",,,,verb,corpus_sourashtradictionary
,,கெ3ஸிகின் தூ4வ் / து4வொ,gesikin dhoov / dhuvo,,,,Scrub,தேய்த்துக் கழுவு,,,,verb,corpus_sourashtradictionary
,,"ஹுகில், ஹுகிலுவொ","hukil, hukiluvo",,,,Scrub,"தேய், இழை",,,,verb,corpus_sourashtradictionary
,,"ஹூல், ஹுலுவொ","hool, huluvo",,,,Scrub,"தேய், இழை",,,,verb,corpus_sourashtradictionary
,,"வெக்கி, வெக்குவொ","vekki, vekkuvo",,,,Search,தேடு,,,,verb,corpus_sourashtradictionary
,,"மூக்3, முகு3வோ","moog, muguvO",,,,Search,தேடு,,,,verb,corpus_sourashtradictionary
,,"தெ3க்கி, தெ3க்குவொ","dekki, dekkuvo",,,,See,பார்,,,,verb,corpus_sourashtradictionary
,,"ஸா, ஸவொ","saa, savo",,,,See,பார் / காண்,,,,verb,corpus_sourashtradictionary
,,"லிந்தி3, லிந்து3வொ","lindi, linduvo",,,,Sell,விற்பனை செய்,,,,verb,corpus_sourashtradictionary
,,"விக்கி, விக்குவொ","vikki, vikkuvo",,,,Sell,விற்பனை செய்,,,,verb,corpus_sourashtradictionary
,,"த4ட்3டெ3, த4ட்3டு3வொ","dhaDDe, dhaDDuvo",,,,Send,அனுப்பு,,,,verb,corpus_sourashtradictionary
,,அலக்3கொ3 கேர் / கெருவொ,alaggo kEr / keruvo,,,,Separate,பிரித்தெடு,,,,verb,corpus_sourashtradictionary
,,"ஹொவ்டி3, ஹொவ்டு3வொ","hovDi, hovDuvo",,,,Serve,பரிமாறு,,,,verb,corpus_sourashtradictionary
,,"திராட், திரடு3வொ","tiraaT, tiraDuvo",,,,Settle,தீர்த்து வை,,,,verb,corpus_sourashtradictionary
,,"காட், கடு3வொ","kaaT, kaDuvo",,,,Sever,"அறு, நறுக்கு",,,,verb,corpus_sourashtradictionary
,,"குட்கொ கேர், கெருவொ","kuTko kEr, keruvo",,,,Sever,துண்டாக்கு,,,,verb,corpus_sourashtradictionary
,,"ஸீவ், ஸிவொ","seev, sivo",,,,Sew,தை,,,,verb,corpus_sourashtradictionary
,,"ஹவ்ளி, ஹவ்ளுவொ","havLi, havLuvo",,,,"Shake, Pump",ஆட்டு / குலுக்கு,,,,verb,corpus_sourashtradictionary
,,"ஹுல்பி, ஹுல்புவொ","hulpi, hulpuvo",,,,Shake,ஆட்டு / குலுக்கு,,,,verb,corpus_sourashtradictionary
,,"விலிஞ்சி, விலிஞ்சுவொ","vilinjci, vilinjcuvo",,,,Shake out,உதறு,,,,verb,corpus_sourashtradictionary
,,(ஜுட்டி தெ4ரி) கு4ம்மி / கு4ம்முவொ,(juTTi dheri) ghummi / ghummuvo,,,,Shake violently (by holding the tuft),(குடுமியை பிடித்து) உலுக்கு,,,,verb,corpus_sourashtradictionary
,,"போ2ட்3, பொ2டு3வொ","phOD, phoDuvo",,,,"Shatter, Demolish, Perish","நொறுக்கு, உடை",,,,verb,corpus_sourashtradictionary
,,"உத்3கி3ர், உத்3கி3ருவொ","udgir, udgiruvo",,,,Shine,பிரகாசி,,,,verb,corpus_sourashtradictionary
,,"ஜூல், ஜுலுவொ","jool, juluvo",,,,Shine,"பிரகாசி, மின்னு, ஒளிவீசு",,,,verb,corpus_sourashtradictionary
,,"ஒண்ட்கி, ஒண்ட்குவொ","oNTki, oNTkuvo",,,,Shiver,நடுங்கு,,,,verb,corpus_sourashtradictionary
,,ஹத்தெ லகா3ட் / லக3டு3வொ,hatte lagaaT / lagaDuvo,,,,(give) Shock,அதிர்ச்சியூட்டு,,,,verb,corpus_sourashtradictionary
,,"பெதி3ர், பெது3ருவொ","pedir, peduruvo",,,,(be) Shocked,அதிர்ச்சியடை,,,,verb,corpus_sourashtradictionary
,,"விந்தி3, விந்து3வொ","vindi, vinduvo",,,,Shoot,அம்பு எய்,,,,verb,corpus_sourashtradictionary
,,"லாவ், லவொ","laav, lavo",,,,Shoot,சுடு,,,,verb,corpus_sourashtradictionary
,,"கீ3ட்3, கி3டு3வொ","geeD, giDuvo",,,,Shorten,சுருக்கு,,,,verb,corpus_sourashtradictionary
,,பா4ட் தாய் / தவொ,bhaaT taay / tavo,,,,Shout,"கத்து, கூச்சலிடு",,,,verb,corpus_sourashtradictionary
,,"கத்தி, கத்துவொ","katti, kattuvo",,,,Shout,"கத்து, கூச்சலிடு",,,,verb,corpus_sourashtradictionary
,,ரெச்செ தாய் / தவொ,recce taay / tavo,,,,Shout,"கத்து, கூச்சலிடு",,,,verb,corpus_sourashtradictionary
,,"தெ3க்காட், தெ3க்கடு3வொ","dekkaaT, dekkaDuvo",,,,Show,காட்டு,,,,verb,corpus_sourashtradictionary
,,"ஜா2ய், ஜ2வொ","jhaay, jhavo",,,,Shut,மூடு,,,,verb,corpus_sourashtradictionary
,,ஹெட்3டெ3 அஸொ ஆஸ் / அஸுவொ,heDDe aso aas / asuvo,,,,Simper,அசட்டுச் சிரிப்பு சிரி,,,,verb,corpus_sourashtradictionary
,,"கா3வ், க3வொ","gaav, gavo",,,,Sing,பாடு,,,,verb,corpus_sourashtradictionary
,,"ஜூ2ர், ஜு2ருவொ","jhoor, jhuruvo",,,,Sip,உறிஞ்சு,,,,verb,corpus_sourashtradictionary
,,"பீ3ஸ், பி3ஸுவொ","bees, bisuvo",,,,Sit,உட்கார்,,,,verb,corpus_sourashtradictionary
,,செக்கி தாய் / தவொ,cekki taay / tavo,,,,Slash,சீவு / வெட்டிச்சாய்,,,,verb,corpus_sourashtradictionary
,,"சீவ், சிவொ","ceev, civo",,,,Slash,சீவு / வெட்டிச்சாய்,,,,verb,corpus_sourashtradictionary
,,"நிஞ்ஜி, நிஞ்ஜுவொ","ninjji, ninjjuvo",,,,Sleep,"உறங்கு, தூங்கு",,,,verb,corpus_sourashtradictionary
,,"ஜி2ர்க்கி, ஜி2ர்க்குவொ","jhirkki, jhirkkuvo",,,,Slide,"சறுக்கு, வழுக்கு",,,,verb,corpus_sourashtradictionary
,,"ஜி2ர்க்கி, ஜி2ர்க்குவொ","jhirkki, jhirkkuvo",,,,Slip,வழுக்கு,,,,verb,corpus_sourashtradictionary
,,ஹனி போ2ட் / பொடு3வொ,hani phOT / poDuvo,,,,Smash,அடித்து நொறுக்கு,,,,verb,corpus_sourashtradictionary
,,"லாவ், லவொ","laav, lavo",,,,Smear,மொழுகு / பூசு,,,,verb,corpus_sourashtradictionary
,,"ஸவ்ரி, ஸவ்ருவொ","savri, savruvo",,,,Smear,மொழுகு / பூசு,,,,verb,corpus_sourashtradictionary
,,ஹுங்கி3 ஸா / ஸவொ,hunggi saa / savo,,,,Smell,முகர்ந்து பார்,,,,verb,corpus_sourashtradictionary
,,"ஆஸ், அஸுவொ","aas, asuvo",,,,Smile,சிரி,,,,verb,corpus_sourashtradictionary
,,"தோட், தொடு3வொ","tOT, toDuvo",,,,Snatch,வெடுக்கென பறி,,,,verb,corpus_sourashtradictionary
,,"உக்கி, உக்குவொ","ukki, ukkuvo",,,,Snatch,வெடுக்கென பறி,,,,verb,corpus_sourashtradictionary
,,"ஸிகி3ர், ஸிகு3ருவொ","sigir, siguruvo",,,,Sneeze,தும்மு,,,,verb,corpus_sourashtradictionary
,,"பி3ஜ்ஜாட், பி3ஜ்ஜடு3வொ","bijjaaT, bijjaDuvo",,,,Soak,ஊறவை,,,,verb,corpus_sourashtradictionary
,,பு3ஸ்கிட்டி ரோட் / ரொடு3வொ,buskiTTi rOT / roDuvo,,,,Sob,குலுங்கி அழு,,,,verb,corpus_sourashtradictionary
,,"பொள்கி3, பொள்கு3வொ","poLgi, poLguvo",,,,Socialize,பழகு,,,,verb,corpus_sourashtradictionary
,,"அடாட், அடடு3வொ","aTaaT, aTaDuvo",,,,Solidify,"சுண்டச்செய், கெட்டியாக்கு",,,,verb,corpus_sourashtradictionary
,,"திராட், திரடு3வொ","tiraaT, tiraDuvo",,,,Solve,தீர்த்து வை,,,,verb,corpus_sourashtradictionary
,,பீகு கா4ல் / க4லுவொ,peeku ghaal / ghaluvo,,,,Sow,"பயிரிடு, விதையிடு",,,,verb,corpus_sourashtradictionary
,,வத்தொ கேர் / கெருவொ,vatto kEr / keruvo,,,,Speak,பேசு,,,,verb,corpus_sourashtradictionary
,,"ஸார், ஸருவொ","saar, saruvo",,,,Spend,செலவிடு,,,,verb,corpus_sourashtradictionary
,,"சொல்லாட், சொல்லடு3வொ","collaaT, collaDuvo",,,,Spill,சிந்து,,,,verb,corpus_sourashtradictionary
,,சுட்டு பி2ராட் / பி2ரடு3வொ,cuTTu phiraaT / phiraDuvo,,,,Spin,சுழற்று,,,,verb,corpus_sourashtradictionary
,,"மோள், மொளுவொ","mOL, moLuvo",,,,Spin,நூல் திரி,,,,verb,corpus_sourashtradictionary
,,தாக் கா2ட் / க2டு3வொ,taak khaaT / khaDuvo,,,,Spin,நூல் திரி,,,,verb,corpus_sourashtradictionary
,,"தூ2வ், து2வொ","thoov, thuvo",,,,Spit,தூ2வ்,,,,verb,corpus_sourashtradictionary
,,"து3ள்கி, து3ள்குவொ","duLki, duLkuvo",,,,Spit up,வாயிலெடு,,,,verb,corpus_sourashtradictionary
,,"செது3ராட், செது3ரடு3வொ","ceduraaT, ceduraDuvo",,,,Splash,"சிதற விடு, தெறிக்கச்செய்",,,,verb,corpus_sourashtradictionary
,,பா2ட்3 கேர் / கெருவொ,phaaD kEr / keruvo,,,,Split,பிள,,,,verb,corpus_sourashtradictionary
,,"விஸ்தரிஞ்சி, விஸ்தரிஞ்சுவொ","vistarinjci, vistarinjcuvo",,,,Spread,"விரிவாக்கு, பரப்பு",,,,verb,corpus_sourashtradictionary
,,"சிலிஞ்சி, சிலிஞ்சுவொ","cilinjci, cilinjcuvo",,,,Sprinkle,தெளி,,,,verb,corpus_sourashtradictionary
,,"ஸிஞ்சி, ஸிஞ்சுவொ","sinjci, sinjcuvo",,,,Sprinkle,தெளி,,,,verb,corpus_sourashtradictionary
,,"தெ2ள்சி, தெ2ள்சுவொ","theLci, theLcuvo",,,,Sprinkle,தெளி,,,,verb,corpus_sourashtradictionary
,,ஸொடு3முஞ்ஜொ கேர் / கெருவொ,soDumunjjo kEr / keruvo,,,,Sprinkle the front yard,வாசல் தெளி,,,,verb,corpus_sourashtradictionary
,,"தேஸ், தெஸுவொ","tEs, tesuvo",,,,Squash,நசுக்கு,,,,verb,corpus_sourashtradictionary
