sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,ஸுஜ்ஜினி,sujjini,,,,Swelling,வீக்கம்,தொ3ளா சுட்டுர் ஸேத்தெ ஸுஜ்ஜினி தீ3 தி3ன்னும் உன்னொ பொட்3னொ,The swelling around the eye should subside in a two days,கண்ணைச் சுற்றியுள்ள வீக்கம் இரண்டு நாட்களில் குறைய வேண்டும்,body,corpus_sourashtradictionary
,,பு2ப்3னி,phubni,,,,Bloat,உப்புசம்,பு2ப்3னிக் ஜிரா பனி பெவாய்,You can drink cumin seeds for bloating,உப்பசத்திற்கு சீரகத்தண்ணி குடிக்கலாம்,body,corpus_sourashtradictionary
,,கெ3ட்3டொ3,geDDo,,,,"Tumor, Nugget",கட்டி,தெனொ மெது3டு3 கெ3ட்3டொ3ஹால் மொஜ்ஜி,She died of a brain tumor,அவள் மூளைக் கட்டியால் இறந்தாள்,body,corpus_sourashtradictionary
,,பு3ருடொ3,buruDo,,,,Blister,கொப்புளம்,ஜு2கு3 தூ3ர் சலெஹால் பாயிம் பு3ருடொ3 அவ்3டி3யொ,Got blister on foot due to long distance walking,நீண்ட தூரம் நடந்ததால் காலில் கொப்புளம் வந்தது,body,corpus_sourashtradictionary
,,கொ4ம்பி3லி,ghombili,,,,Bump,புடைப்பு,மூர் லகெ3த்தெமாம் தொ3ஸ்காம் கொ4ம்பி3லி ஹொய்யொ,Hammer blow caused a bump on the head,சுத்தியல் பட்டதால் தலையில் புடைப்பு ஏற்பட்டது,body,corpus_sourashtradictionary
,,கெ3ண்டு3,geNDu,,,,Swelling,தடிப்பு,ஹப்3பு3 சவெ ஹால் ஆங்கு3 பூராக் கெ3ண்டு3 கெ3ண்டு3 ஹொய்யொ,The insect bite caused skin swelling all over the body,பூச்சிக்கடியால் உடலெங்கும் தடிப்பு ஏற்பட்டது,body,corpus_sourashtradictionary
,,தெ4ளிம்,dheLim,,,,Inflammation caused by mosquito and insect bites,"கொசு, பூச்சி கடியால் ஏற்படும் வீக்கம்",பிஸுலொ சவெத் தெ4ளிம் பொட3ய்,Mosquito bites can cause swelling,கொசு கடித்தால் வீக்கம் உண்டாகும்,body,corpus_sourashtradictionary
,,வோள் பொட3த்தெ,vOL poDatte,,,,The scar caused by the rash on the back,பிரம்பினால் முதுகில் விளாசும் போது ஏற்படும் தழும்பு,வள்டிஹால் ஹனெத்தெமாம் ப3வு பாடுர் வோள் பொள்டி3யொ,The boy got a scar on his back from being hit with a bamboo,மூங்கிலால் அடித்ததில் சிறுவனின் முதுகில் தழும்பு ஏற்பட்டது,body,corpus_sourashtradictionary
,,ஜெல்லு,jellu,,,,Drool,"வாயில் ஊறும் நீர், எச்சில், ஜொள்ளு",தோனும் ஜெல்லு அவரியொ களானாத்தக் நிஞ்ஜிரஸ்,He sleeps without realizing that his mouth is drooling,வாயில் எச்சில் வருவது தெரியாமல் தூங்குகிறான்,body,corpus_sourashtradictionary
,,ஸ்யினி,syini,,,,Drool,"வாயில் ஊறும் நீர், எச்சில், ஜொள்ளு",தெனொ கு3ள்ளெயொ ஸியெத்திக்காம் ஸ்யினி ஸொடெ3ஸி,He drooled when he saw the dessert,அவன் இனிப்பை பார்த்ததும் ஜொள்ளு விட்டான்,body,corpus_sourashtradictionary
,,சிவ்டொ,civTo,,,,"Eye rheum, Eye gound, Eye gunk, Sleep crust",பீளை (கண் அழுக்கு),மத்திம் க2ளெத் தொ3ளாம் சிவ்டொ அவயி,Playing in the dirt can cause eye rheum,மண்ணில் விளையாடினால் கண்ணில் பீளை வரும்,body,corpus_sourashtradictionary
,,தூ3வு,doovu,,,,"Eye rheum, Eye gound, Eye gunk, Sleep crust",பீளை (கண் அழுக்கு),தோன் மொஸி து4வத்தவேள் தூ3வுக் பொஸி தூ4வ்,"While washing the face, wash the sleep crust well",முகம் கழுவும் போது பீளையை தேய்த்து கழுவு,body,corpus_sourashtradictionary
,,பிஞ்ஜு,pinjju,,,,"Ear rheum, Ear wax",குரும்பி (காது அழுக்கு),ஆங்கு3 து4வ்தி கான் பொஸுல்னா ஜியெத் கானும் பிஞ்ஜு அவயி,"If you don't clean your ears after taking a bath, you will get wax in your ears",குளித்துவிட்டு காதை சுத்தம் செய்யாவிட்டால் காதில் குரும்பி வரும்,body,corpus_sourashtradictionary
,,மெயின்,meyin,,,,"Ear rheum, Ear wax",குரும்பி (காது அழுக்கு),கானு மெயினுக் கபு3ஸு ஹால் ஹெட்3னொ,Ear wax should be removed with a cotton swab,காது குரும்பியை பஞ்சினால் எடுக்க வேண்டும்,body,corpus_sourashtradictionary
,,கீட்,keeT,,,,Stain on teeth,பற்களில் இருக்கும் கறை,தூ4ம்பான் தய்லியெத் தா3து3ம் கீட் ப4ந்தா3ய்,Chewing tobacco can stain teeth,புகையிலையை மென்றால் பற்களில் கறை ஏற்படும்,body,corpus_sourashtradictionary
,,பொ2லி,pholi,,,,Pimple,முகப்பரு,ஜாண ஒர்ஸும் தோனும் பொ2லி அவஸு,Pimples appear on the face at a young age,இளம் வயதில் முகத்தில் பரு வருகிறது,body,corpus_sourashtradictionary
,,பு2லாபு2லி,phulaaphuli,,,,"White Bumps, Skin Tags","பால்பரு, பாலுண்ணி, மரு",பு2லாபு2லி ஆங்கு3ர் கோட் பயெத் அவாய்,White Bumps can appear on any part of the body,பாலுண்ணி உடலின் எந்த பகுதியிலும் தோன்றலாம்,body,corpus_sourashtradictionary
,,திமுர்,timur,,,,Numbness,மரத்துப்போதல்,"மொன்ட்சிலி பி3ஸி ஹொதெ3ஹால், பாய்ஞ் திமுர் தெ4ஜ்ஜொ !!",Legs went numb as I was sitting folded up !!,"மடக்கிக் கொண்டு அமர்ந்திருந்ததால், கால்கள் மரத்துப் போயின !!",body,corpus_sourashtradictionary
,,வச்சம்,vaccam,,,,"Handicap, Crippled",ஊனம்,தெகொ3 ஜைனொ பாய்ஞ் வச்சம்கன் ஸே,He has a crippled right leg,அவனுக்கு வலது கால் ஊனமாக உள்ளது,body,corpus_sourashtradictionary
,,இன்ட்கினி,inTkini,,,,Sprain,சுளுக்கு,ஸோபானாம் ர்ஹீ பொடெ3ஹால் பாய்ஞ் இன்ட்கிள்டி3யொ,He sprained his leg after falling down the stairs,மாடிப்படியில் இருந்து தவறி விழுந்ததால் கால் சுளுக்கு ஏற்பட்டது,body,corpus_sourashtradictionary
,,ஹுப்3ப3ஸ்,hubbas,,,,"Suffocation, Out of breath, Flounder","மூச்சடைத்தல், மூச்சுத்திணறல்",பனிம் பு3டெ3த் ஹுப்3ப3ஸ் பொடா3ய்,Immersion in water can cause suffocation,தண்ணீரில் மூழ்கினால் மூச்சுத்திணறல் ஏற்படும்,body,corpus_sourashtradictionary
,,ஹோங்கு3,hOnggu,,,,Sleep,"தூக்கம், உறக்கம்",சார் கெ4ண்டாக் ஹுடெ3 ப2ராது ஹோங்கு3 அவெனி,"After waking up at four o'clock, I couldn't sleep",நான்கு மணிக்கு எழுந்தபின் தூக்கம் வரவில்லை,body,corpus_sourashtradictionary
,,நீஞ்ஜு,neenjju,,,,Sleep,"தூக்கம், உறக்கம்",தெ2வ்டெ3தெனு நீஞ்ஜும் வத்த கெரஸுன்,Some people talk in their sleep,சிலர் தூக்கத்தில் பேசுவார்கள்,body,corpus_sourashtradictionary
,,ஸைனி,saini,,,,Sleep,"தூக்கம், உறக்கம்",ஹத்3து3 ஸைனிம் தெங்கொ3 கொன்கீ ஹுட3ட்டியா,Someone woke him up half asleep,அரை தூக்கத்தில் அவரை யாரோ எழுப்பி விட்டனர்,body,corpus_sourashtradictionary
,,ஸொவ்னொ,sovno,,,,Dream,கனவு,ஸொவ்னாம் ஸாப் அவெத் மெல்லொ தா4க் கெரஸ்,A snake in a dream is also scary,கனவில் பாம்பு வந்தால் கூட பயமாக இருக்கிறது,body,corpus_sourashtradictionary
,,ர்ஹப்னொ,rhapno,,,,"Consciousness, Reality","நனவு, நிஜம், யதார்த்தம்",ஸொவ்னொ தெ3க்கெயொ பி2ஜ்ஜாய்! ர்ஹப்னாக் ஆவ் !!,Enough dreaming ! Come to reality !!,கனவு கண்டது போதும்! நிஜத்துக்கு வா!!,body,corpus_sourashtradictionary
,,தொ3ளாம்பனி,doLaampani,,,,Tears,கண்ணீர்,அத்தொ தொ3ளாம்பனி க2டி3 காய் பிர்ஜனம்?,What is the use of tears now?,இப்போது கண்ணீர் விட்டு என்ன பயன்?,body,corpus_sourashtradictionary
,,மஞ்ஜன் பு4ர்கோ,manjjan bhurkO,,,,Tooth Powder,பற்பொடி,முது3ல்லொ அஸ்கி ராக்கின் மீட் கவ்லி மஞ்ஜன் பு4ர்கொகன் வவ்ரன்,Earlier they used ash and salt as tooth powder,முன்பெல்லாம் சாம்பலையும் உப்பையும் கலந்து பற்பொடியாகப் பயன்படுத்துவார்கள்,body,corpus_sourashtradictionary
,,மஞ்ஜன் கெ3ஸி,manjjan gesi,,,,Tooth paste,பற்பசை,தா3த் அம்பு3லனிக் மெனி மஞ்ஜன் கெ3ஸி அப்3ப3ரஸ்,Toothpaste is available for sensitive teeth,பல் கூச்சத்திற்கு என்று பற்பசை கிடைக்கிறது,body,corpus_sourashtradictionary
,,மஞ்ஜன் க2ட்டி,manjjan khaTTi,,,,Tooth Brush,பற்குச்சி,ஒண்டெ மஞ்ஜன் க2ட்டி தீ2ன் ம்ஹடொ3 லெந்துஸ் வவ்ருனொ,A toothbrush should only be used for three months,ஒரு பற்குச்சியை மூன்று மாதம் தான் பயன்படுத்த வேண்டும்,body,corpus_sourashtradictionary
,,ஆங்கு3 து4வத்தெ,aanggu dhuvatte,,,,Bathing,குளித்தல்,ஆங்கு3 து4வ்தி கா2த்தெ சொக்கட் வட்கெ,It is a good habit to eat after taking a bath,குளித்த பின் சாப்பிடுவது நல்ல பழக்கம்,body,corpus_sourashtradictionary
,,நெத்3தி3 கெரத்தெ,neddi keratte,,,,Bathing,குளித்தல்,ஒஜனானுன் ராதி3ம் நெத்3தி3 கெரஸுன்,Some people bathe at night,சிலர் இரவில் குளிப்பார்கள்,body,corpus_sourashtradictionary
,,பு3ட3த்தெ,buDatte,,,,Head bathing,தலைக் குளித்தல்,ஹூனு கலமு நிச்சு பு3ட3த்தெ ப3ரொ3,It is good to take a daily head bath during summer,வெயில் காலத்தில் தினமும் தலைக்கு குளிப்பது நல்லது,body,corpus_sourashtradictionary
,,ந்ஹவன் க4ல்லத்தெ,nhavan ghallatte,,,,Oil bathing,எண்ணெய் தேய்த்துக் குளிப்பது,வாரும் ஒண்டால் தி3 ந்ஹவன் க4ல்லத்தெ ப3ரொ3,It is good to have an oil bath at least once a week,வாரம் ஒரு முறையாவது எண்ணெய் தேய்த்துக் குளிப்பது நல்லது,body,corpus_sourashtradictionary
,,ஒண்ட்கினி,oNTkini,,,,"Shiver, Tremble, Quiver",நடுக்கம்,தெனொ ககொ3 இஸொ ஒண்ட்கரியொ?,Why is he shivering like this?,அவன் ஏன் இப்படி நடுங்குகிறான்?,body,corpus_sourashtradictionary
,,க2ருடொ3,kharuDo,,,,Soap,"சவுக்காரம், சோப்பு",க2ருடா3க் பொ3து3லு நிளமு பெ3ளா பீட் தய்லி ஆங்கு3 து4வாய்,"Instead of soap, you can take a bath using green gram powder",சவுக்காரத்திற்கு பதிலாக பயத்தம் மாவை போட்டு குளிக்கலாம்,body,corpus_sourashtradictionary
,,க்ஷருடொ3,ksharuDo,,,,Soap,"சவுக்காரம், சோப்பு",தேலு சிகு3ட்டொ ஜாத்தக் க்ஷருடொ3 தகி ஹாத் து4வொ,Wash hands with soap to remove stickiness,எண்ணெய் பிசுபிசுப்பு போக சவுக்காரம் போட்டு கை கழுவுங்கள்,body,corpus_sourashtradictionary
,,நுரு,nuru,,,,Foam,நுரை,பொ3ட்டாக் தக3ரியொ க2ருடா3ம் நுரு அவனி,Detergent soap does not foam,துணிக்கு போடும் சவுக்காரத்தில் நுரை வருவதில்லை,body,corpus_sourashtradictionary
,,போ2ஸு,phOsu,,,,Foam,நுரை,மீடு3 பனிம் க2ருடா3ம் போ2ஸு அவ்னா,Soap does not foam in salt water,உப்புத்தண்ணீரில் சவுக்காரத்தில் நுரை வராது,body,corpus_sourashtradictionary
,,பி2னு,phinu,,,,Foam,நுரை,நெத்3தி3ம் பனி பி2னு ஸெரொ த4மரஸி,The water in the river flows with foam,ஆற்றில் தண்ணீர் நுரையுடன் ஓடுகிறது,body,corpus_sourashtradictionary
,,பொள்ஸொ குஸ்கத்தெ,poLso kuskatte,,,,Tattoo,பச்சை குத்துதல்,ஜு2கு3 ருஸ்யகெரின் அபுல் ஆங்கு3ம் பொள்ஸொ குஸ்கில்ராஸி,Many Russians have tattoos on their bodies,பல ரஷ்யர்கள் தங்கள் உடலில் பச்சை குத்தியுள்ளனர்,body,corpus_sourashtradictionary
,,இந்த்3ரியம்,indriyam,,,,Sense,"புலன், உணர்வு",பஞ்சூ இந்த்3ரிய்முக் அண்சத்தெனூஸ் ஞானி,A wise man is one who subdues the five senses,ஐந்து புலன்களை அடக்குபவரே ஞானி,body,corpus_sourashtradictionary
,,ஜட3ம்,jaDam,,,,Senseless,"அறிவற்ற, உணர்வற்ற",ஸுரத் ந்ஹாத்தெனு ஜட3முக் ஸமான்,A person without anger equals an insensible person,ரோஷம் இல்லாதவர் உணர்வற்றவனுக்கு சமம்,body,corpus_sourashtradictionary
