sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
ꢅꢠ꣄ꢒꢶ,इण्कि,இண்கி,eenki,INki,īṇki,iːɳkɪ,sprain,சுளுக்கு,,,,Simple-Verbs,words
ꢲꢶꢠ꣄ꢞꢶ,हिण्डि,ஹிண்டி3,hind'i,hiNDi,hiṇḍi,ɦɪɳɖɪ,"wander, rotate",சுற்று,,,,Simple-Verbs,words
ꢗꢸꢜ꣄ꢜꢸ ꢧꢷꢬ꣄,चुट्टुफीर्,சுட்டுபீ2ர்,chut't'u pheer,cuTTu phIr,cuṭṭu phīr,t͡ʃuʈʈu pʰiːɾ,"wander, rotate",சுற்று,,,,Simple-Verbs,words
ꢒꣁꢮ꣄ꢬꢶ,का॑व्रि,கொவ்ரி,ko'vri,kOvri,kŏvri,koʋɾɪ,scratch,சுறண்டு,,,,Simple-Verbs,words
ꢒ꣄ꢬꢷꢜꢶ ꢕꢵꢭ꣄,क्रीटि घाल,க்ரீடிகா4ல்,kreet'i ghaal,krITi ghAl,krīṭi ghāl,kɾiːʈɪ gʰɑːl,crown,சூட்டு,,,,Simple-Verbs,words
ꢕꢵꢭ꣄,घाल्,கா4ல்,ghaal,ghAl,ghāl,gʰɑːl,put,சூடு,,,,Simple-Verbs,words
ꢗꢾꢮꢸꢛ꣄ꢗꢶ,च॑वुञ्चि,செவுஞ்சி,che'vunchi,cEvuJci,cĕvuñci,t͡ʃeʋuɲt͡ʃɪ,suck,சூப்பு,,,,Simple-Verbs,words
ꢥꢴꢵꢥ꣄ ꢲꣁ,न्हान्हा॑,நா:ன்ஹோ,nhaan ho',nhAn hO,nhān hŏ,n̪ɦɑːn̪ ɦo,become thin,சூம்பு,,,,Simple-Verbs,words
ꢗꢸꢜ꣄ꢜꢸꢬ꣄ ꢬꢴꢵ,चुट्टुर् र्हा,சுட்டுர்ரா:,chut't'ur rhaa,cuTTur rhA,cuṭṭur rhā,t͡ʃuʈʈuɾ ɾɦɑː,surround,சூழ்,,,,Simple-Verbs,words
ꢗꢾꢒ꣄ꢒꢶ,च॑क्कि,செக்கி,che'kki,cEkki,cĕkki,t͡ʃekkɪ,chop,செத்து,,,,Simple-Verbs,words
ꢟꢖ꣄ꢒꢶ,ढङ्कि,ட2ங்கி,d'hanki,DhaGki,ḍhaṅki,ɖʰəŋkɪ,carve,செதுக்கு,,,,Simple-Verbs,words
ꢥꢵꢪ ꢙꢦꣁ ꢒꢿꢬ꣄,नाम जपा॑ केर,நாம ஜபொ கேர்,naama japo' ker,nAma japO ker,nāma japŏ ker,n̪ɑːmə d͡ʒəpo keːɾ,pray,செபி,,,,Simple-Verbs,words
ꢦ꣄ꢬꢵꢬ꣄ꢢꢥꣁ ꢒꢿꢬ꣄,प्रार्थना॑ केर,ப்ரார்த2னொ கேர்,praarthano' ker,prArthanO ker,prārthanŏ ker,pɾɑːɾt̪ʰən̪o keːɾ,pray,செபி,,,,Simple-Verbs,words
ꢙꢷꢬ꣄ꢠꢸꢲꣁ,जीर्णुहो,ஜீர்ணுஹோ,jeernuho',jIrNuhO,jīrṇuhŏ,d͡ʒiːɾɳuɦo,digest,செமி,,,,Simple-Verbs,words
ꢒꢿꢬ꣄,केर्,கேர்,ker,ker,ker,keːɾ,do,செய்,,,,Simple-Verbs,words
ꢙꢶꢬ꣄ꢪꢵꢥ꣄ ꢲꣂ,जिर्मान्हो,ஜிர்மான்ஹோ,jirmaan ho,jirmAn ho,jirmān ho,d͡ʒɪɾmɑːn̪ ɦoː,digest,செரி,,,,Simple-Verbs,words
ꢡꢸꢬꢵꢜ꣄,तुराट्,துராட்,turaat',turAT,turāṭ,t̪uɾɑːʈ,insert,செருகு,,,,Simple-Verbs,words
ꢕꢞꢶ ꢒꣁꢮ꣄ꢬꢶ,घडि का॑व्रि,க4டி3 கொவ்ரி,ghad'i ko'vri,ghaDi kOvri,ghaḍi kŏvri,gʰəɖɪ koʋɾɪ,calling attention by clearing throat,செருமு,,,,Simple-Verbs,words
ꢙꢮꢵꢜ꣄,जवाट,ஜவாட்,javaat',javAT,javāṭ,d͡ʒəʋɑːʈ,drive,செலுத்து,,,,Simple-Verbs,words
ꢤꢪꢵꢜ꣄,धमाट,த4மாட்,dhamaat',dhamAT,dhamāṭ,d̪ʰəmɑːʈ,drive,செலுத்து,,,,Simple-Verbs,words
ꢗꢸꢨꢶꢜ꣄ꢗꢸ ꢦꣁꢥ꣄ꢣꢶ,चुबिट्चुपा॓न्दि,சுபி3ட்சுபொந்தி3,chubit'chu po'ndi,cubiTcu pOndi,cubiṭcu pŏndi,t͡ʃubɪʈt͡ʃu pon̪d̪ɪ,prosper,செழி,,,,Simple-Verbs,words
ꢗꢾꢬ꣄ꢗꢶ,च॑र्चि,செர்சி,che'rchi,cErci,cĕrci,t͡ʃeɾt͡ʃɪ,collect,கேகரி,,,,Simple-Verbs,words
ꢆꢬꢵꢮ꣄ ꢒꢿꢬ꣄,उराव्केर्,உராவ்கேர்,uraav ker,urAv ker,urāv ker,uɾɑːʋ keːɾ,save,சேமி,,,,Simple-Verbs,words
ꢙꢷꢗꢿꢬ꣄,जीचेर्,ஜீசேர்,jeecher,jIcer,jīcer,d͡ʒiːt͡ʃeːɾ,"join, reach",சேர்,,,,Simple-Verbs,words
ꢗꢾꢬ꣄ꢗꢶ,च॑र्चि,செர்சி,che'rchi,cErci,cĕrci,t͡ʃeɾt͡ʃɪ,"join, attach",சேர்,,,,Simple-Verbs,words
ꢦꢵꢄꢪ꣄ꢦꣁꢜ꣄,पाइम्पोट,பாஇ~ம்போட்,paaimpo't',pAimpOT,pāimpŏṭ,pɑːɪmpoʈ,worship,சேவி,,,,Simple-Verbs,words
ꢪꢾꢖ꣄ꢔꢶ,म॑ङ्गि,மெங்கி3,me'ngi,mEGgi,mĕṅgi,meŋgɪ,be attracted,சொக்கு,,,,Simple-Verbs,words
ꢨꣁꢜ꣄ꢜꢸ ꢦꣂꢜ꣄,बा॑ट्टुपोट्,பொ3ட்டுபோட்,bo't't'u pot',bOTTu poT,bŏṭṭu poṭ,boʈʈu poːʈ,drop,சொட்டு,,,,Simple-Verbs,words
ꢗꢶꢞꢸꢒ꣄ꢒꢸ ꢡꢵꢫ꣄,चिडुक्कु ताय्,சிடு3க்குதாய்,chid'ukku taay,ciDukku tAy,ciḍukku tāy,t͡ʃɪɖukku t̪ɑːj,crack the finger,சொடக்கு,,,,Simple-Verbs,words
ꢧꢸꢭꢸ ꢦꣁꢮ꣄ꢱ꣄ꢦꣂꢜ꣄,फूलुपा॑व्स्पोट,பூ2லு பொவ்ஸ்போட்,phulu po'vspot',phulu pOvspoT,phulu pŏvspoṭ,pʰulu poʋs̪poːʈ,rain down,சொரி,,,,Simple-Verbs,words
ꢡꢸꢬꢵꢜ꣄,तुराट्,துராட்,turaat',turAT,turāṭ,t̪uɾɑːʈ,put in/insert,சொருகு,,,,Simple-Verbs,words
ꢡꢾꢜ꣄ꢜꢸ ꢪꢸꢜ꣄ꢜꢶ,त॑ट्टुमुट्टि,தெட்டுமுட்டி,te't't'u mut't'i,tETTu muTTi,tĕṭṭu muṭṭi,t̪eʈʈu muʈʈɪ,be deranged,தடுமாறு,,,,Simple-Verbs,words
ꢡꢾꢠ꣄ꢞꢥꣁ ꢣꢿ,त॑ण्डना॓ दे,தெ3ண்ட3னொதே3,te'nd'ano' de,tENDanO de,tĕṇḍanŏ de,t̪eɳɖən̪o d̪eː,punish,தண்டி,,,,Simple-Verbs,words
ꢂꢠ꣄ꢗꢫꢶ ꢬꢴꢵ,अण्चयि र्हा,அண்சயி ரா:,anchayi rhaa,aNcayi rhA,aṇcayi rhā,əɳt͡ʃəjɪ ɾɦɑː,reduce,தணி,,,,Simple-Verbs,words
ꢂꢠ꣄ꢗꢶ,अण्चि,அண்சி,anchi,aNci,aṇci,əɳt͡ʃɪ,reduce,தணி,,,,Simple-Verbs,words
ꢡꢾꢡ꣄ꢡꢳꢶꢛ꣄ꢗꢶ,त॑त्तळिञ्चि,தெத்தளிஞ்சி,te'ttal'inchi,tEttaLiJci,tĕttal̤iñci,t̪et̪t̪əɭɪɲt͡ʃɪ,struggle for life,தத்தளி,,,,Simple-Verbs,words
ꢡꢾꢭ꣄ꢒꢶ,त॑ल्कि,தெல்கி,te'lki,tElki,tĕlki,t̪elkɪ,overflow,ததும்பு,,,,Simple-Verbs,words
ꢡꣁꢨꢸꢛ꣄ꢗꢵꢜ꣄,ता॑बुञ्चाट,தொபு3ஞ்சாட்,to'bunchaat',tObuJcAT,tŏbuñcāṭ,t̪obuɲt͡ʃɑːʈ,Make one escape,தப்பி,,,,Simple-Verbs,words
ꢡꣁꢨꢸꢛ꣄ꢗꢶ,ता॑बिञ्चि,தொபி3ஞ்சி,to'bunchi,tObuJci,tŏbuñci,t̪obuɲt͡ʃɪ,escape,தப்பு,,,,Simple-Verbs,words
ꢦꢥ꣄ꢪꢭ꣄ꢒꢾ ꢦꣂꢜ꣄,पन्मल्क॑ पोट,பன்மல்கெ போட்,panmalke' pot',panmalkE poT,panmalkĕ poṭ,pən̪məlke poːʈ,hesitate,தயங்கு,,,,Simple-Verbs,words
ꢣꢬ꣄ꢰꢠꣁ ꢒꢿꢬ꣄,दर्षणा॑ केर,த3ர்ஷணொகேர்,darshano' ker,darSaNO ker,darṣaṇŏ ker,d̪əɾʂəɳo keːɾ,see,தரிசி,,,,Simple-Verbs,words
ꢮꢶꢮꢵꢡ꣄ ꢒꢿꢬ꣄,विवात्केर्,விவாத்3கேர்,vivaat ker,vivAt ker,vivāt ker,ʋɪʋɑːt̪ keːɾ,argue,தருக்கி,,,,Simple-Verbs,words
ꢨꣁꢮꢥ꣄ ꢤꢜ꣄ꢞꢾ,बोवन्धट्डे,பொ3வன்த4ட்டே3,bo'van dhat'd'e',bOvan dhaTDE,bŏvan dhaṭḍĕ,boʋən̪ d̪ʰəʈɖe,fetch,தருவி,,,,Simple-Verbs,words
ꢕꣁꢠꢖ꣄ꢒꣁꢠꢵꢫ꣄ ꢒꢿꢬ꣄,घोणङ्कोणाय् केर,கொ4ணங்கொணாய்கேர்,gho'nanko'naay ker,ghONaGkONAy ker,ghŏṇaṅkŏṇāy ker,gʰoɳəŋkoɳɑːj keːɾ,crawl,தவழ்,,,,Simple-Verbs,words
ꢏꢞ꣄ꢙꢵ,आ॑ड्जा,ஒட்3ஜா,o'd'jaa,ODjA,ŏḍjā,oɖd͡ʒɑː,fail,தவறு,,,,Simple-Verbs,words
ꢂꢭ꣄ꢭꢵꢜ꣄,अल्लाट्,அல்லாட்,allaat',allAT,allāṭ,əllɑːʈ,be distressed,தவி,,,,Simple-Verbs,words
ꢥꢴꢷꢡ꣄ꢡꣁ ꢲꣁꢮꢵꢜ꣄,न्हीत्ता॑ हा॑वाट,நீ:த்தொஹொவாட்,nheetto' ho'vaat',nhIttO hOvAT,nhīttŏ hŏvāṭ,n̪ɦiːt̪t̪o ɦoʋɑːʈ,avoid,தவிர்,,,,Simple-Verbs,words
ꢔꣁꢳ ꢔꣁꢳꢵꢜ꣄,गा॑ळ्गा॓ळाट्,கொ3ளகொ3ளாட்,go'l'a go'l'aat',gOLa gOLAT,gŏl̤a gŏl̤āṭ,goɭə goɭɑːʈ,"stammer from joy, love, etc.",தழுதழு,,,,Simple-Verbs,words
ꢙꣁꢭꢶꢛ꣄ꢗꢶ,जा॑लिञ्चि,ஜொலிஞ்சி,jo'linchi,jOliJci,jŏliñci,d͡ʒolɪɲt͡ʃɪ,"dazzle, glitter",சொலி,,,,Simple-Verbs,words
ꢓꢮ꣄ꢙꢶ,खव्जि,க2வ்ஜி,khavji,khavji,khavji,kʰəʋd͡ʒɪ,scratch,சொறி,,,,Simple-Verbs,words
ꢦꢬꢷꢒ꣄ꢰꣁ ꢒꢿꢬ꣄,परीक्षो केर्,பரீக்ஷொகேர்,pareeksho' ker,parIkSO ker,parīkṣŏ ker,pəɾiːkʂo keːɾ,test,சோதி,,,,Simple-Verbs,words
ꢗꣁꢒ꣄ꢒꢜ꣄ ꢲꣁ,चा॓क्कट हो,சொக்கட் ஹோ,cho'kkat' ho',cOkkaT hO,cŏkkaṭ hŏ,t͡ʃokkəʈ ɦo,be good,சோபி,,,,Simple-Verbs,words
ꢯꢷꢥ꣄ ꢭꢒꢫ꣄ꢭꢾ,शीन्लकय्ले,ஶீன்லக3ய்லே,sheen lakayle',zIn lakaylE,śīn lakaylĕ,ʃiːn̪ ləkəjle,become tired,சோர்,,,,Simple-Verbs,words
ꢧꢸꢜ꣄ꢜꢶ ꢦꣂꢜ꣄,फुट्टि पोट,பு2ட்டி போட்,phut't'i pot',phuTTi poT,phuṭṭi poṭ,pʰuʈʈɪ poːʈ,collapse,தகர்,,,,Simple-Verbs,words
ꢤ꣄ꢮꢪ꣄ꢯꢸ ꢲꣂ,धवम्शु हो,த்4வம்ஶு ஹோ,dhvamshu ho,dhvamzu ho,dhvamśu ho,d̪ʰʋəmʃu ɦoː,collapse,தகர்,,,,Simple-Verbs,words
ꢩꣁꢞꢶꢡꢵꢫ꣄,फा॑डिताय्,பொ2டி3தாய்,bho'd'itaay,bhODitAy,bhŏḍitāy,bʰoɖɪt̪ɑːj,demolish,தகர்,,,,Simple-Verbs,words
ꢩꣁꢔ ꢩꣁꢔꢫꢶ ꢬꢴꢵ,भा॑ग भा॑गयि र्हा,பொ4க3பொ4க3யி ரா:,bho'ga bho'gayi rhaa,bhOga bhOgayi rhA,bhŏga bhŏgayi rhā,bʰogə bʰogəjɪ ɾɦɑː,sizzle,தகி,,,,Simple-Verbs,words
ꢡꢦꢫꢶ ꢬꢴꢵ,तपयि र्हा,தபயி ரா:,tapayi rhaa,tapayi rhA,tapayi rhā,t̪əpəjɪ ɾɦɑː,sizzle,தகி,,,,Simple-Verbs,words
ꢬꢴꢷꢭꢿ,र्हीले,ரீ:லே,rheele,rhIle,rhīle,ɾɦiːleː,stay,தங்கு,,,,Simple-Verbs,words
ꢬꢴꢾꢫ꣄ꢭꢿ,र्ह॑य्ले,ரெ:ய்லே,rhe'yle,rhEyle,rhĕyle,ɾɦejleː,stay,தங்கு,,,,Simple-Verbs,words
ꢬꢴꢵ,र्हा,ரா:,rhaa,rhA,rhā,ɾɦɑː,stay,தங்கு,,,,Simple-Verbs,words
ꢡꢾꢜ꣄ꢜꢶ,त॑ट्टि,தெட்டி,te't't'i,tETTi,tĕṭṭi,t̪eʈʈɪ,knock,தட்டு,,,,Simple-Verbs,words
ꢭꢵꢮ꣄,लाव्,லாவ்,laav,lAv,lāv,lɑːʋ,smear,தடவு,,,,Simple-Verbs,words
ꢧꢸꢔ꣄ꢔꢶ,फुग्गि,பு2க்3கி3,phuggi,phuggi,phuggi,pʰuggɪ,swell,தடி,,,,Simple-Verbs,words
ꢂꢮ꣄ꢞꣂꢦꣁꢜ꣄,अव्डा॑ पोट हिब्बाट,அவ்டொ3போட்,avd'opo't',avDopOT,avḍopŏṭ,əʋɖoːpoʈ,obstruct,தடு,,,,Simple-Verbs,words
ꢲꢶꢨ꣄ꢨꢵꢞ꣄,अव्डा॑ पोट हिब्बाट,ஹிப்3பா3ட்3,hibbaad',hibbAD,hibbāḍ,ɦɪbbɑːɖ,obstruct,தடு,,,,Simple-Verbs,words
ꢡꢾꢭ꣄ꢒꢫꢶ ꢙꢵ,त॑ल्कयि जा,தெல்கயி ஜா,te'lkayi jaa,tElkayi jA,tĕlkayi jā,t̪elkəjɪ d͡ʒɑː,overflow,தளும்பு,,,,Simple-Verbs,words
ꢒꢨꢶꢭꢿ,कबिले,கபி3லே,kabile,kabile,kabile,kəbɪleː,embrace,தழுவு,,,,Simple-Verbs,words
ꢃꢭꢶꢖ꣄ꢔꢥꣁ ꢒꢿꢬ꣄,आलिङ्गना॑ केर,ஆலிங்க3னொ கேர்,aalingano' ker,AliGganO ker,āliṅganŏ ker,ɑːlɪŋgən̪o keːɾ,embrace,தழுவு,,,,Simple-Verbs,words
ꢦꣁꢜꢭꢶ ꢩꢥ꣄ꢣꢶꢭꢿ,पा॑टलि भन्दिले,பொடலி ப4ந்தி3லே,po't'ali bhandile,pOTali bhandile,pŏṭali bhandile,poʈəlɪ bʰən̪d̪ɪleː,embrace,தழுவு,,,,Simple-Verbs,words
ꢗꢸꢨꢶꢜ꣄ꢗꢸꢒꢥ꣄ ꢬꢴꢵ,चुबिट्चुकन् र्हा,சுபி3ட்சுகன் ரா:,chubit'chukan rhaa,cubiTcukan rhA,cubiṭcukan rhā,t͡ʃubɪʈt͡ʃukən̪ ɾɦɑː,flourish,தழை,,,,Simple-Verbs,words
ꢙꣁꢭꢶꢛ꣄ꢗꢶ,जा॑लिञ्चि,ஜொலிஞ்சி,jo'linchi,jOliJci,jŏliñci,d͡ʒolɪɲt͡ʃɪ,shine,தளதள,,,,Simple-Verbs,words
ꢤꢶꢭ꣄ꢭꣁ ꢦꣂꢜ꣄,धिल्ला॓ पोट्,தி4ல்லொபோட்,dhillo' pot',dhillO poT,dhillŏ poṭ,d̪ʰɪllo poːʈ,get loose,தளர்,,,,Simple-Verbs,words
ꢤꢶꢭ꣄ꢭꣁ ꢒꢿꢬ꣄,धिल्ला॓ केर्,தி4ல்லொகேர்,dhillo' ker,dhillO ker,dhillŏ ker,d̪ʰɪllo keːɾ,loosen,தளர்த்து,,,,Simple-Verbs,words
ꢗꢶꢒꢸꢥ꣄,चिकुर,சிகுர்,chikun,cikun,cikun,t͡ʃɪkun̪,sprout out,தளிர்,,,,Simple-Verbs,words
ꢪꢸꢒꢸꢬ꣄,मुकुर्,முகுர்,mukur,mukur,mukur,mukuɾ,sprout out,தளிர்,,,,Simple-Verbs,words
ꢂꢖ꣄ꢒꢸꢬ꣄,अङ्कुर,அங்குர்,ankur,aGkur,aṅkur,əŋkuɾ,sprout out,தளிர்,,,,Simple-Verbs,words
ꢗꢾꢒ꣄ꢒꢶ,च॑क्कि,செக்கி,che'kki,cEkki,cĕkki,t͡ʃekkɪ,cut,தறி,,,,Simple-Verbs,words
ꢏꢠ꣄ꢜꢶꢒꢥ꣄ ꢬꢴꢵ,आ॑ण्टिकन र्हा,ஒண்டிகன்ரா:,o'nt'ikan rhaa,ONTikan rhA,ŏṇṭikan rhā,oɳʈɪkən̪ ɾɦɑː,be alone,தனி,,,,Simple-Verbs,words
ꢲꢵꢥ꣄,हान्,ஹான்,haan,hAn,hān,ɦɑːn̪,attack,தாக்கு,,,,Simple-Verbs,words
ꢕꢵꢪ꣄ ꢡꢵꢫ꣄,घाम्ताय,கா4ம்தாய்,ghaam taay,ghAm tAy,ghām tāy,gʰɑːm t̪ɑːj,attack,தாக்கு,,,,Simple-Verbs,words
ꢃꢒ꣄ꢬꢪꢥꣁ ꢒꢿꢬ꣄,आक्रमना॑ केर,ஆக்ரமனொ கேர்,aakramano' ker,AkramanO ker,ākramanŏ ker,ɑːkɾəmən̪o keːɾ,attack,தாக்கு,,,,Simple-Verbs,words
ꢱꢮꢥ꣄ꢒꢾꢬ꣄ꢭꢿ,सवन्क॑र्ले,ஸவன்கெர்லே,savanke'rle,savankErle,savankĕrle,s̪əʋən̪keɾleː,bear,தாங்கு,,,,Simple-Verbs,words
ꢮꢲꢶꢭꢾ,वहिले,வஹிலே,vahile',vahilE,vahilĕ,ʋəɦɪle,bear,தாங்கு,,,,Simple-Verbs,words
ꢬꢴꢒ꣄ꢒꢶ,र्हक्कि,ர:க்கி,rhakki,rhakki,rhakki,ɾɦəkkɪ,Wait,தாமசி,,,,Simple-Verbs,words
ꢡꢪꢱ꣄ꢒꢿꢬ꣄,तमस्केर,தமஸ் கேர்,tamasker,tamasker,tamasker,t̪əməs̪keːɾ,Wait,தாமசி,,,,Simple-Verbs,words
ꢱ꣄ꢢꢶꢬꣁ ꢒꢿꢬ꣄,स्थिरा॓ केर,ஸ்தி2ரொ கேர்,sthiro' ker,sthirO ker,sthirŏ ker,s̪t̪ʰɪɾo keːɾ,Wait,தாமசி,,,,Simple-Verbs,words
ꢡꢪꢱ꣄ꢒꢿꢬ꣄,तमस्केर,தமஸ் கேர்,tamasker,tamasker,tamasker,t̪əməs̪keːɾ,delay,தாமதி,,,,Simple-Verbs,words
ꢆꢭ꣄ꢭꢖ꣄ꢔꢶ,उल्लङ्गि,உல்லங்கி3,ullangi,ullaGgi,ullaṅgi,ulləŋgɪ,leap,தாவு,,,,Simple-Verbs,words
ꢚꢵꢖ꣄ꢔꢶ,झाङ्गि,ஜா2ங்கி3,jhaangi,jhAGgi,jhāṅgi,d͡ʒʰɑːŋgɪ,leap,தாவு,,,,Simple-Verbs,words
ꢓꢵꢭ꣄ꢙꢵ,खाल्जा,கா2ல் ஜா,khaaljaa,khAljA,khāljā,kʰɑːld͡ʒɑː,become low,தாழ்,,,,Simple-Verbs,words
ꢓꢵꢭ꣄ꢒꢿꢬ꣄,खाल्केर्,கா2ல்கேர்,khaalker,khAlker,khālker,kʰɑːlkeːɾ,lower,தாழ்த்து,,,,Simple-Verbs,words
ꢧꣁꢠ꣄ꢠꢶ ꢣꢾ,फा॑ण्णि दे,பொ2ண்ணி தே3,pho'nni de',phONNi dE,phŏṇṇi dĕ,pʰoɳɳɪ d̪e,seasoning,தாளி,,,,Simple-Verbs,words
ꢡꢶꢒ꣄ꢒꢶ ꢮꢡ꣄ꢡꣁ ꢒꢿꢬ꣄,तिक्कि वत्ता॑ केर,திக்கி வத்தொ கேர்,tikki vatto' ker,tikki vattO ker,tikki vattŏ ker,t̪ɪkkɪ ʋət̪t̪o keːɾ,stammer,திக்கு,,,,Simple-Verbs,words
ꢓ꣄ꢫꢵꢣꢶ ꢦꣁꢥ꣄ꢣꢶ,ख्यादि पा॑न्दि,க்2யாதி3 பொந்தி3,khyaadi po'ndi,khyAdi pOndi,khyādi pŏndi,kʰjɑːd̪ɪ pon̪d̪ɪ,to become famous,திகழ்,,,,Simple-Verbs,words
ꢒꢷꢬ꣄ꢡꢶ ꢦꣁꢥ꣄ꢣꢶ,कीर्ति पा॑न्दि,கீர்தி பொந்தி3,keerti po'ndi,kIrti pOndi,kīrti pŏndi,kiːɾt̪ɪ pon̪d̪ɪ,to become famous,திகழ்,,,,Simple-Verbs,words
ꢨꢾꢣꢶꢬ꣄,ब॑दिर,பெ3தி3ர்,be'dir,bEdir,bĕdir,bed̪ɪɾ,stun,திகை,,,,Simple-Verbs,words
ꢔꢵꢭ꣄ꢞꢾ,गाल्डे,கா3ள்டே3,gaald'e',gAlDE,gālḍĕ,gɑːlɖe,scold,திட்டு,,,,Simple-Verbs,words
ꢨꢾꢣꢶꢬ꣄,ब॑दिर,பெ3தி3ர்,be'dir,bEdir,bĕdir,bed̪ɪɾ,Be astonished,திடுக்கிடு,,,,Simple-Verbs,words
ꢂꢭ ꣄ꢦꣁꢥ꣄ꢣꢶ,अल पा॑न्दि,அல்பொந்தி3,ala po'ndi,ala pOndi,ala pŏndi,ələ pon̪d̪ɪ,Be at a loss,திண்டாடு,,,,Simple-Verbs,words
ꢲꢸꢨ꣄ꢨꢱ꣄,हुब्बस,ஹுப்3ப3ஸ்,hubbas,hubbas,hubbas,ɦubbəs̪,be choked,திணறு,,,,Simple-Verbs,words
ꢡꢶꢠ꣄ꢗꢶ,तिण्चि,திண்சி,tinchi,tiNci,tiṇci,t̪ɪɳt͡ʃɪ,stuff,திணி,,,,Simple-Verbs,words
ꢩꣁꢬ꣄ꢮꢶ,भा॑र्वि,பொ4ர்வி,bho'rvi,bhOrvi,bhŏrvi,bʰoɾʋɪ,stuff,திணி,,,,Simple-Verbs,words
ꢔꢸꢳ꣄ꢳꢾ ꢲꢵꣂ,गुळ्ळ॑ हो,கு3ள்ளெ ஹோ,gul'l'e' haao,guLLE hAo,gul̤l̤ĕ hāo,guɭɭe ɦɑːoː,be sweet,தித்தி,,,,Simple-Verbs,words
ꢧꢶꢬ꣄ꢮꢶ,फिव्रि,பி2ர்வி,phirvi,phirvi,phirvi,pʰɪɾʋɪ,turn,திருப்பு,,,,Simple-Verbs,words
ꢧꢶꢬ꣄,फीर,பீ2ர்,phir,phir,phir,pʰɪɾ,turn,திரும்பு,,,,Simple-Verbs,words
ꢤ꣄ꢫꢥ꣄ ꢒꢿꢬ꣄꣄,ध्यान्केर्,த்4யான் கேர்,dhyan ker,dhyan ker,dhyan ker,d̪ʰjən̪ keːɾ,meditate,தியானி,,,,Simple-Verbs,words
ꢐꢒ꣄ ꢒꢿꢬ꣄,आ॑क केर,ஓக் கேர்,ok ker,ok ker,ok ker,oːk keːɾ,collect,திரட்டு,,,,Simple-Verbs,words
ꢙꢾꢡꣁ ꢒꢿꢬ꣄,ज॑ता॑ केर,ஜெதொ கேர்,je'to' ker,jEtO ker,jĕtŏ ker,d͡ʒet̪o keːɾ,collect,திரட்டு,,,,Simple-Verbs,words
ꢔꢸꢪ꣄ꢦꢶ,गुम्पि,கு3ம்பி,gumpi,gumpi,gumpi,gumpɪ,collect,திரட்டு,,,,Simple-Verbs,words
ꢦꢷꢳ꣄,पीळ्,பீள்,peel',pIL,pīl̤,piːɭ,twist,திரி,,,,Simple-Verbs,words
ꢱꢾꢬ꣄ꢒꣁ ꢒꢿꢬ꣄,सेर्का॑ केर,ஸெர்கொ கேர்,se'rko' ker,sErkO ker,sĕrkŏ ker,s̪eɾko keːɾ,correct,திருத்து,,,,Simple-Verbs,words
ꢱꢾꢬ꣄ꢒꣁ ꢲꣂ,सेर्का॑ हो,ஸெர்கொ ஹோ,se'rko' ho,sErkO ho,sĕrkŏ ho,s̪eɾko ɦoː,correct,திருந்து,,,,Simple-Verbs,words
ꢱꣁꢪ꣄ꢦꢶ,सा॑म्पि,ஸொம்பி,so'mpi,sOmpi,sŏmpi,s̪ompɪ,to become very happy,திளை,,,,Simple-Verbs,words
ꢱꢥ꣄ꢡꢸꢰ꣄ꢜꢶ,सन्तुष्टि,ஸந்துஷ்டி,santusht'i,santuSTi,santuṣṭi,s̪ən̪t̪uʂʈɪ,to become very happy,திளை,,,,Simple-Verbs,words
ꢲꢸꢔꢸꢞ꣄,हुगुड,ஹுகு3ட்3,hugud',huguD,huguḍ,ɦuguɖ,open,திற,,,,Simple-Verbs,words
ꢓꢵ,खा,கா2,khaa,khA,khā,kʰɑː,eat tiffin,தின்,,,,Simple-Verbs,words
ꢗꢶꢡ꣄ꢬꢸ ꢒꢿꢬ꣄,चित्रु केर,சித்ரு கேர்,chitru ker,citru ker,citru ker,t͡ʃɪt̪ɾu keːɾ,"paint, sharpen",தீட்டு,,,,Simple-Verbs,words
ꢤꢿꢬ꣄,धेर्,தே4ர்,dher,dher,dher,d̪ʰeːɾ,touch,தீண்டு,,,,Simple-Verbs,words
ꢙꢭꢵꢜ꣄,जलाट,ஜளாட்,jalaat',jalAT,jalāṭ,d͡ʒəlɑːʈ,burn,தீய,,,,Simple-Verbs,words
ꢡꢶꢬꢫꢶ ꢙꢵ,तिरयि जा,திரயி ஜா,tirayi jaa,tirayi jA,tirayi jā,t̪ɪɾəjɪ d͡ʒɑː,finish,தீர்,,,,Simple-Verbs,words
ꢡꢶꢬ꣄ꢗꢶ,तिर्चि,திர்சி,tirchi,tirci,tirci,t̪ɪɾt͡ʃɪ,finish,தீர்,,,,Simple-Verbs,words
ꢡꢶꢬ꣄ꢪꢵꢥ꣄ ꢒꢾꢬ꣄,तिर्मान्केर्,திர்மான்கேர்,tirmaan ke'r,tirmAn kEr,tirmān kĕr,t̪ɪɾmɑːn̪ keɾ,decide,தீர்மானி,,,,Simple-Verbs,words
