sourashtra_word,hindi_pronunciation,tamil_pronunciation,roman_readable,havard_kyoto,iast,ipa,meaning_english,meaning_tamil,example_sentence_sourashtra,example_sentence_english,example_sentence_tamil,category,source
,,ஹொயெத் மெல்லொ,hoyet mello,,,,"Even though, Although, Still","இருந்தும் கூட, ஆனாலும்",தெங்கொ3 ஆதா4ர்கெரின் கொன்னி ந்ஹீ. ஹொயெத் மெல்லொ தெனு ஜெவுஞ்சிதியா,There was no supporters to him. Still he won,அவருக்கு ஆதரவாளர்கள் யாரும் இல்லை. ஆனாலும் அவர் வெற்றி பெற்றார்,pron,corpus_sourashtradictionary
,,ர்ஹியெத் மெல்லொ,rhiyet mello,,,,Though,இருந்தாலும்,மூகொ3 வேன் ர்ஹியெத் மெல்லொ சுரும் க2டத்தக் முஸெஸ்,"Though the crowd was high, I was able to buy quickly",கூட்டம் அதிகமாக இருந்தாலும் சீக்கிரம் வாங்க முடிந்தது,pron,corpus_sourashtradictionary
,,எத்மெள்ளி,etmeLLi,,,,But still,ஆனாலும்,எத்மெள்ளி துமி மொரெஜொவள் ஸங்கி3 ர்ஹனொ,But still you should have told me,ஆனாலும் நீங்கள் என்னிடம் சொல்லியிருக்க வேண்டும்,pron,corpus_sourashtradictionary
,,வேங்கு3,vEnggu,,,,"Right away, Straight away, As Soon as, Immediately","உடன், உடனே",துங்கொ3 பஜெமெனெ வேங்கு3 தெல்லெ அப்3பு3னா,You can't get it as soon as you want it,நீங்கள் விரும்பிய உடனே அதைப் பெற முடியாது,pron,corpus_sourashtradictionary
,,திக்காம்,tikkaam,,,,"By then, Straight away, Immediately","அதற்குள், உடன், உடனே",திக்காம் கோட் ஜியெயொ?,Where did you go by then?,அதற்குள் எங்கு சென்றாய்?,pron,corpus_sourashtradictionary
,,ககொ3 மெனெத்,kago menet,,,,Because,ஏனென்றால்,"தெல்லெ பனி பே ஹோனா. ககொ3 மெனெத், தெல்லெ விக்கு",Do not drink that water because it is poisonous,"அந்தத் தண்ணீரைக் குடிக்கக் கூடாது, ஏனென்றால் அது விஷம்",pron,corpus_sourashtradictionary
,,ஸேத்தெ ஹால்,sEtte haal,,,,Because,இருப்பதால்,பு2ரொ ஹொயெ ஹன்னவ் ஸேத்தெ ஹால் தா3ன் கெரராஸ்,He donates because he has enough money,போதிய பணம் இருப்பதால் தானம் செய்கிறார்,pron,corpus_sourashtradictionary
,,தெகொ3ஹால்,tegohaal,,,,"Therefore, So","அதனால், ஆகையால், எனவே",தெகொ3ஹால் தெனு சுரும் ஜியாஸ்,So he went quickly,அதனால் அவர் சீக்கிரம் சென்றார்,pron,corpus_sourashtradictionary
,,தெக ஹால்,teka haal,,,,With it,அதைக் கொண்டு,தெக ஹால் அமி அவ்ங்கொ ரக்ஷுல்னொ,We should protect ourselves with it,அதைக் கொண்டு நாம் நம்மைப் பாதுகாத்துக் கொள்ள வேண்டும்,pron,corpus_sourashtradictionary
,,ஹால்,haal,,,,"By, Because of","மூலமாக, ஆல்",தெனு அபுல் பெ4ய்ன் ஹால் பரீக்ஷொ லிக்யாஸ்,He took the exam because of his sister,அவர் தனது சகோதரியால் தேர்வெழுதினார்,pron,corpus_sourashtradictionary
,,லொகு3த்தொ,logutto,,,,Near,அருகில்,தெனு மொரெ கே4ர் லொகு3த்து வஸராஸ்,He lives near my house,அவர் என் வீட்டிற்கு அருகில் வசிக்கிறார்,pron,corpus_sourashtradictionary
,,ஸொவடு,sovaTu,,,,Near,அருகில்,ஸுந்து3ரு ஸொவடு நரளு ஜா2டு3ன் ஜு2க்கு ஹொட3யி,Coconut trees grow abundantly near the sea,கடலுக்கு அருகில் தென்னை மரங்கள் அதிகமாக வளரும்,pron,corpus_sourashtradictionary
,,அனுஸார்,anusaar,,,,According to,"படி, அதன்படி, இசைய","ரூடி4 அனுஸார், தெனு வேட் பி3ல்லி ஹொத்3யாஸ்","According to tradion, he was wearing Dhoti","பாரம்பரியத்தின் படி, அவர் வேட்டி அணிந்திருந்தார்",pron,corpus_sourashtradictionary
,,நொம்மி,nommi,,,,Depend,சார்ந்து,மீ தொகொ3 நொம்மி ந்ஹீ,I do not depend on you,நான் உன்னை சார்ந்து இல்லை,pron,corpus_sourashtradictionary
,,தயெ தா4னுக்,taye dhaanuk,,,,Depending on,"பொறுத்து, ஏற்ப, ஏற்றபடி",உத்பத்திக் தயெ தா4னுக் மோல் மர்ச்சாயி,Price vary depending on the production,உற்பத்தியைப் பொறுத்து விலை மாறுபடும்,pron,corpus_sourashtradictionary
,,தா4னுக்,dhaanuk,,,,"Like that, As per, Accordingly","அதுபோல, அதன்படி",ஸுனொ ஸங்கெ3 தா4னுக் கெரரஸ்,The dog does as it is told,நாய் சொன்னபடி செய்கிறது,pron,corpus_sourashtradictionary
,,ஹோனுக்,hOnuk,,,,"As, That, Viz., That is","என, என்று, என்பதாக","அம்ப3ட், கெ2ருட், ஒகு3ர், கொடு3, கு3ல்லெ, திக்கெ ஹோனுக் ருசின் ஸோயோ","Tastes are six viz., Sour, Salty, Astringent, Bitter, Sweet, Pungent","புளிப்பு, உப்பு, துவர்ப்பு, கசப்பு, இனிப்பு, காரம் என சுவைகள் ஆறு",pron,corpus_sourashtradictionary
,,ஸோன்,sOn,,,,Like that,"போன்ற, போல",தொரொ ஸொகன் மீ கொங்கி3க் ஸீரனி,I have never seen anyone like you,உன்னைப்போல் நான் யாரையும் பார்த்ததில்லை,pron,corpus_sourashtradictionary
,,தெல்லெ தா4னுக்,telle dhaanuk,,,,"Similarly, Likewise","அதேபோல், அவ்வாறே",தெங்கொ3 பொண்டி3 தொ3வ்ட3த்தக் ஒப்பாய். தெல்லே தா4னுக் தெங்கொ3 சலத்தக் ஒப்பாய்,"He likes to drive a car. Likewise, he likes to walk","அவருக்கு கார் ஓட்ட பிடிக்கும். அதேபோல், அவருக்கு நடக்க பிடிக்கும்",pron,corpus_sourashtradictionary
,,ஹோர்செடி3,hOrceDi,,,,"Further, Above","மேற்கொண்டு, மேலே","ஜா2ட்3 ஹோர்செடி3 ஹொட்3தொ, ஹொட்3தொ ஜு2க்கு ஸைலொ தி3யெஸ்",The tree gave a lot of shade as it grow and grow further,"மரம் மேற்கொண்டு வளர, வளர நிறைய நிழல் கொடுத்தது",pron,corpus_sourashtradictionary
,,ஹொல்லொ,hollo,,,,"Further, Besides, Additional, Extra","மேலும், மேற்கொண்டு",ஹொல்லொ காய் கெரத்திஸொ யோஜனொ கெர்ராஸ்?,What are you planning to do further?,மேலும் என்ன செய்ய திட்டமிட்டுள்ளீர்கள்?,pron,corpus_sourashtradictionary
,,ஜுக்3கு3,juggu,,,,Plenty,"மிகுதியாக, அதிகம்",பனி ஜுக்3கு3 ஸேத்தேட் நரள் ஜா2ட்3 ஹொட3யி,Coconut trees grow where there is plenty of water,தண்ணீர் அதிகம் உள்ள இடத்தில் தென்னை மரங்கள் வளரும்,pron,corpus_sourashtradictionary
,,வேன்,vEn,,,,"Much, A lot","நிரம்ப, நிறைய",தெனு வேன் மக3ராஸ்,He is asking a lot,அவர் நிறைய கேட்கிறார்,pron,corpus_sourashtradictionary
,,ஜு2கு3,jhugu,,,,"Many, Much, More","பல, அதிகம், மிகுதி",ஹூனு ஹால் ஜு2கு3 தெனு தா4ம் தெ4ர்த்தியா,Many ran away because of the heat,வெயிலின் காரணமாக பல பேர் ஓட்டம் பிடித்தனர்,pron,corpus_sourashtradictionary
,,ஜு2க்கு,jhukku,,,,"Most, A lot","நிறைய, அதிகமான, பெரும்பாலான",ஜு2க்கு மூகு3ன் ராணும் ஜிவஸு,Most animals live in the wild,பெரும்பாலான விலங்குகள் காடுகளில் வாழ்கின்றன,pron,corpus_sourashtradictionary
,,ஜு2கு3வேன்,jhuguvEn,,,,Too much,மிக அதிகம்,"ஹித்3தி3 ந்ஹன்ன கொ2ட்டாக் ரூ 10,000 ஜு2கு3வேன்","Rs 10,000 is too much for such a small room","இவ்வளவு சிறிய அறைக்கு ரூ.10,000 மிக அதிகம்",pron,corpus_sourashtradictionary
,,வேன்ஜு2க்கு,vEnjhukku,,,,Too much,மிக அதிகம்,ஏட் பொ3ண்டி3 தரொ வேன்ஜு2க்கு மெனி லக3ரஸ்,I think car fares are too much here,இங்கு கார் கட்டணம் மிக அதிகம் என்று நினைக்கிறேன்,pron,corpus_sourashtradictionary
,,ஜு2க்குகன்,jhukkukan,,,,Mostly,பெரும்பாலும்,ஜு2க்குகன் ஒள்டு3ன் ஹூனுஹால் பா3தொ3 பொட3ராஸ்,Mostly the elderly suffer from hot sun,பெரும்பாலும் வயதானவர்கள் வெயிலால் பாதிக்கப்படுகின்றனர்,pron,corpus_sourashtradictionary
,,ரமாரமி,ramaarami,,,,"Almost, Approximately, Average","கிட்டத்தட்ட, ஏறக்குறைய, தோராயமாக, ஏறத்தாழ",எல்லெ கே4ர் ப4ந்தி3 ரமாரமி 50 ஒர்ஸுன் ர்ஹாய்,It will be approximately 50 years since the house was built,இந்த வீடு கட்டி ஏறக்குறைய 50 வருடங்கள் இருக்கும்,pron,corpus_sourashtradictionary
,,ஹோரு ஹோரு,hOru hOru,,,,"Again and Again, Often, Frequent","மீண்டும் மீண்டும், அடிக்கடி",மொகொ3 ஹோரு ஹோரு மெனட்னகொ3,Do not make me tell again and again,என்னை மீண்டும் மீண்டும் சொல்ல வைக்காதே,pron,corpus_sourashtradictionary
,,உன்னொஉபி3ர்,unneaaubir,,,,"More or less, Plus or minus",கூடக்குறைய,ஸம்பா3ரும் மீட் ரொவ்வொ உன்னொஉபி3ர் ர்ஹவாய்,The salt in the sambar may be a llittle more or less,சாம்பாரில் உப்பு கொஞ்சம் கூடக்குறைய இருக்கலாம்.,pron,corpus_sourashtradictionary
,,ஒண்டேஸ்கொ,oNTEsko,,,,"Together, At once","ஒன்றாக, ஒரேயடியாக",ஒண்டேஸ்கொ சொட்3டொ3 வத்தொ கெர்னாங்கொ3,Do not lie at once,ஒரேயடியாக பொய் சொல்லாதீர்கள்,pron,corpus_sourashtradictionary
,,செரி,ceri,,,,"Together, Along with","ஒன்றாக, உடன்",துமி தீ3தெனு செரி பி3ஸுவொ,You two sit together,நீங்கள் இருவரும் ஒன்றாக உட்காருங்கள்,pron,corpus_sourashtradictionary
,,ஸதா3கலம்,sadaakalam,,,,Forever,"என்றென்றும், எப்போதும்",தெனொ ஸதா3கலம் தெங்கோ3ஸ் ஹவ்டி3லேத் ஸே,She is thinking of him forever,அவள் என்றென்றும் அவரையே நினைத்துக் கொண்டு இருக்கிறாள்,pron,corpus_sourashtradictionary
,,"ஒண்டொண்டெ, ஒண்டொண்டொ","oNToNTe, oNToNTo",,,,"Every, Each one","ஒவ்வொரு, ஒவ்வொன்றும்",கூ4ஸுன் ஒண்டொண்டெ காய் ம்ஹொடொ3 ஸே !,How big are each of the bandicoot rats!,பெருச்சாளிகள் ஒவ்வொன்றும் என்ன பெரிதாக இருக்கிறது !,pron,corpus_sourashtradictionary
,,ஒண்டால்,oNTaal,,,,"One time, Once","ஒரு தடவை, ஒரு முறை",ஒண்டால் தோன் தெ3க்கட்டி ஜா,Show your face once and go,ஒருமுறை முகத்தை காட்டிவிட்டு செல்,pron,corpus_sourashtradictionary
,,ஒண்டால் தி3,oNTaal di,,,,At least once,"ஒரு தடவையாவது, ஒரு முறையாவது",வாரும் ஒண்டால் தி3 ந்ஹவன் க4ல்லெ,Take an oil bath at least once a week,வாரம் ஒரு முறையாவது எண்ணெய் தேய்த்துக் குளி,pron,corpus_sourashtradictionary
,,ஒண்ட்டால் மெல்லொ,oNTTaal mello,,,,Never,ஒருபோதும்,மீ ஒண்ட்டால் மெல்லொ ஹுடா3னும் ஜீரனி,I have never been on a plane before,நான் ஒருபோதும் விமானத்தில் சென்றதில்லை,pron,corpus_sourashtradictionary
,,ஒவேளும்,ovELum,,,,Never,ஒருபோதும்,தெனொ ஒவேளும் சொட்3டொ3 வத்தொ கெர்னா,She will never lie,அவள் ஒருபோதும் பொய் சொல்ல மாட்டாள்,pron,corpus_sourashtradictionary
,,வாட்கன்,vaaTkan,,,,Through,மூலமாக,மொரெ ஐங்கே4ர்போ3 வாட்கன் மொகொ3 ஸமாசார் அப்3பெ3ஸ்,I got the message through my grandfather,என் தாத்தா மூலம் எனக்கு செய்தி கிடைத்தது,pron,corpus_sourashtradictionary
,,அதீதம்,ateetam,,,,"Extreme, Intensive",தீவிரம்,தெனு அதீத கரென் ஹெட்3லேத் அவராஸ்,He is taking extreme measures,அவர் தீவிர நடவடிக்கைகளை எடுத்து வருகிறார்,pron,corpus_sourashtradictionary
,,பரம,parama,,,,Extremely,மிகவும்,வத்3தி3 பரம ஸொந்தோஷ் பொட்3யாஸி,The teacher was extremely happy,ஆசிரியர் மிகவும் மகிழ்ச்சியடைந்தார்,pron,corpus_sourashtradictionary
,,ஹோத்தக்,hOttak,,,,"To happen, To take place","நிகழ, நடைபெற, நடக்க",திஸனி அஸ்கி ஹோத்தக் முஸுனா,It can not happen like that,அப்படியெல்லாம் நடக்க முடியாது,pron,corpus_sourashtradictionary
,,தெ4ரி,dheri,,,,"About, Regarding","பற்றி, குறித்து",மாய் ஸதா3 அபுல் பில்லல்னுக் தெ4ரி விசார் பொட3ஸு,Mother is always worried about her children,தாய் எப்போதும் தன் குழந்தைகளைப் பற்றி கவலைப்படுகிறாள்,pron,corpus_sourashtradictionary
,,தொகன்,tokan,,,,From,இருந்து,தெனு அபுல் ஶில்மொ தொகன் அப்3பெ3 ஹன்னவும் கே4ர் ப4ந்த்3யாஸி,He built the house with the money he got from his labor,அவர் தன் உழைப்பில் இருந்து கிடைத்த பணத்தில் வீடு கட்டினார்,pron,corpus_sourashtradictionary
,,ர்ஹீ,rhee,,,,"From, Since",இருந்து,மீ 2009 ம் ர்ஹீ அமெரிக்காம் ஸேத்தெ,I have been in the United States since 2009,நான் 2009 முதல் அமெரிக்காவில் இருக்கிறேன்,pron,corpus_sourashtradictionary
,,வேள் ர்ஹீ,vEL rhee,,,,Since,இருந்து,பொ3ண்டி3 க2டெ3 வேள் ர்ஹீ ஹிம்ஸோஸ்,It's been a nuisance since I bought the vehicle,வாகனம் வாங்கியதில் இருந்தே தொல்லை தான்,pron,corpus_sourashtradictionary
,,தோன் ர்ஹீ,tOn rhee,,,,For,ஆக,தீ3தி3 தோன் ர்ஹீ ஸுனொ கை2ரனி,The dog has not eaten for two days,இரண்டு நாட்களாக நாய் சாப்பிடவில்லை,pron,corpus_sourashtradictionary
,,லெந்து,lentu,,,,"To, Till, Until, Upto",வரை,அம்பா3க் ஸா லெந்து பில்லொ ரொட்3லேத் ஹொதெ3ஸி,The kid was crying till he saw his mother,அம்மாவை பார்க்கும் வரை குழந்தை அழுது கொண்டிருந்தது,pron,corpus_sourashtradictionary
,,எவெள் லெந்து,eveL lentu,,,,"Until, Yet, Still","இது வரை, இன்னும்",த3ரி எவெள் லெந்து அவ்ரினி,The maid has not shown up until now,வேலைக்காரி இது வரை வரவில்லை,pron,corpus_sourashtradictionary
,,லொவ்லாம்,lovlaam,,,,Within,"உள், உள்ளே",எல்லெ பெய்னொ 3 கெ4ண்ட4யன் லொவ்லாம் ர்ஹாய்,The trip will be within 3 hours,இந்த பயணம் 3 மணி நேரத்திற்குள் இருக்கும்,pron,corpus_sourashtradictionary
,,ஜதொ ஜதொ,jato jato,,,,Went on,"போகப்போக, செல்ல செல்ல",வேள் ஜதொ ஜதொ தப்பினி ஹிங்கி3லேத் அவெஸி,The temperature kept rising as time went on,நேரம் செல்ல செல்ல வெப்பநிலை உயர்ந்து கொண்டே வந்தது,pron,corpus_sourashtradictionary
,,அவ்தொ அவ்தொ,avto avto,,,,"Lately, Of late, Recently",வர வர,அவ்தொ அவ்தொ தீ3 செக்குர் பொ3ண்டி3 தொ3வ்ட3த்தக் தா4க் கெரரஸ்,"Of late, it is scary to drive a two-wheeler",வர வர இரு சக்கர வாகனம் ஓட்ட பயமாக இருக்கிறது,pron,corpus_sourashtradictionary
,,அவ்ராம் அமி,avraam ami,,,,"Among us, Within us",நமக்குள்,"அவ்ராம் அமி மல்லியெத், ப4ராடு3 தெனு பி4த்தர் அவ்ட3ன்","If we fight ourselves, outsiders will infiltrate",நமக்குள் சண்டையிட்டால் வெளியாட்கள் உள்ளே புகுந்து விடுவார்கள்,pron,corpus_sourashtradictionary
,,ரொவ்வாம் ரொவ்வொ,rovvaam rovvo,,,,"At least, To some extent","கொஞ்சத்திற்கு கொஞ்சமாவது, ஓரளவுக்கு",துமி தெங்கொ3 ரொவ்வாம் ரொவ்வொ கெரத்தக் ஸொட்3னொ,You have to let them do to some extent,நீங்கள் அவர்களை ஓரளவுக்கு செய்ய விட வேண்டும்,pron,corpus_sourashtradictionary
,,ரொவ்வொ ரொவ்வொ,rovvo rovvo,,,,Little by little,கொஞ்சம் கொஞ்சம்,தெனு ரொவ்வொ ரொவ்வொ கெரி ரீண் ஸர்த்தியா,He paid off the debt little by little,அவர் கொஞ்சம் கொஞ்சமாக கடனை அடைத்தார்,pron,corpus_sourashtradictionary
,,ஒளொ,oLo,,,,Little,"கொஞ்சம், சிறிது",தெனு ஒளொ ஒர்ஸு ஹொயாத்தெனு,He is a little old,அவர் கொஞ்சம் வயதானவர்,pron,corpus_sourashtradictionary
,,ஒளொதிளொ,oLotiLo,,,,A little,"கொஞ்சநஞ்சம், சிறிதளவு",தெனொ மொகொ3 கெரெ ஹிம்ஸொ ஒளொதிளொயா?,Is the harassment he gave me a little bit?,அவன் எனக்குக் கொடுத்த தொல்லை கொஞ்சநஞ்சமா?,pron,corpus_sourashtradictionary
,,ஒளோகு,oLOku,,,,A little,கொஞ்சமாக,ஒளோகு பனி ஸொட்3னொ,Pour a little water,கொஞ்சமாக தண்ணீர் ஊற்றவும்,pron,corpus_sourashtradictionary
,,ரோம்கொ,rOmko,,,,"Somewhat, A little","கொஞ்சமாக, ஓரளவு",மொகொ3 ரோம்கொ ஹிந்தி3 சொவ்த3த்தக் களாய்,I can read Hindi a little,எனக்கு ஓரளவு ஹிந்தி படிக்கத் தெரியும்,pron,corpus_sourashtradictionary
,,தோத் பொடெ3த்,tOt poDet,,,,If get a chance,வாய்ப்பு கிடைத்தால்,தோத் பொடெ3த் கே4ர் அவொ,Come home if you get the chance,வாய்ப்பு கிடைத்தால் வீட்டுக்கு வாருங்கள்,pron,corpus_sourashtradictionary
,,ஒகவேள்,okavEL,,,,"In Case, Suppose",ஒரு வேளை,ஒகவேள் தெனொ ஸானா ஜியெத்?,In case he does not see?,ஒரு வேளை அவர் பார்க்கவில்லை என்றால்?,pron,corpus_sourashtradictionary
,,முது3ல்லோஸ்,mudullOs,,,,"Already, In advance","ஏற்கனவே, முன்கூட்டியே",மொகொ3 முது3ல்லோஸ் களாய்,I know it already,எனக்கு ஏற்கனவே தெரியும்,pron,corpus_sourashtradictionary
,,கிங்கெ,kingke,,,,How can,ஏது,காம் ந்ஹீத்தெகொ3 ஹொராட் கிங்கெ?,How marriage for an unemployed?,வேலை இல்லாதவனுக்கு திருமணம் ஏது?,pron,corpus_sourashtradictionary
,,தொப்பிதொரி,toppitori,,,,"By chance, In case","தவறுதலாக, ஒரு வேளை","தொப்பிதொரி வம்னி அவெத், எல்லெ கொ3ளிக் க2வொ","In case you have vomiting, take this pill","ஒரு வேளை வாந்தி வந்தால், இந்த மாத்திரையை சாப்பிடுங்கள்",pron,corpus_sourashtradictionary
,,உன்னொ பொட3யொ,unno poDayo,,,,"Minimum, At least",குறைந்தபட்சம்,உன்னொ பொட3யொ தீ2ன் தி3ன்னு லக3ய்,It will take minimum three days,குறைந்தபட்சம் மூன்று நாட்கள் ஆகும்,pron,corpus_sourashtradictionary
,,பா4ஞ்சன்,bhaanjcan,,,,Exclamatory word,ஆச்சரிய வார்த்தை,"பா4ஞ்சன், காய் ஒண்டெ புஸினி !!!","Wow, what a question !!!","ஆஹா, என்ன ஒரு கேள்வி!!!",pron,corpus_sourashtradictionary
,,ஹித்3தி3,hiddi,,,,"Very small, Minute, Little bit","மிகச்சிறிய, சிறிதளவு, இவ்வளவு",ஹித்3தி3 ந்ஹன்ன கொ4ம்மொ துமி கோனக் ஜிவராஸ்?,How do you live in such a small house?,இவ்வளவு சிறிய வீட்டில் நீங்கள் எப்படி வசிக்கிறீர்கள்?,pron,corpus_sourashtradictionary
,,இஸ்னொ,isno,,,,"Very small, Tiny, Little","மிகச்சிறிய, சிறிது","இஸ்னொ அல்லொ செர்ச்செத், குருமா ருசிகன் ர்ஹாய்",Add a little ginger to make the Kuruma tasty,சிறிது இஞ்சி சேர்த்தால் குருமா சுவையாக இருக்கும்,pron,corpus_sourashtradictionary
,,தீளுக்கொ,teeLukko,,,,"Much little than sesame, Very little, Tiny",சிறிதளவு,கோ3ஸ் தீளுக்கொ ரெங்கு3 பு4ர்கொ தாய்,Just add very little color powder,சும்மா சிறிதளவு சாயப்பொடி போடு,pron,corpus_sourashtradictionary
,,அவஸ்யம்,avasyam,,,,"Must, Necessary","கட்டாயம், தேவையான",துமி அவஸ்யம் அவ்ரெ கே4ர் அவ்னொ,You must come to our house,நீங்கள் கட்டாயம் எங்கள் வீட்டிற்கு வர வேண்டும்,pron,corpus_sourashtradictionary
,,அத்3யாவஸ்யம்,adyaavasyam,,,,Essential,இன்றியமையாதது,வாத3ளொ அவரியொஹால் அத்3யாவஸ்யம் ஹொயெ வஸ்துன் க2டி3 தொ3வ்லுவொ,Buy essentials as the storm comes,புயல் வருவதால் இன்றியமையாத பொருட்களை வாங்கவும்,pron,corpus_sourashtradictionary
,,அனாவஸ்யம்,anaavasyam,,,,"Unwanted, Unnecessary",தேவையற்ற,அஸ்கி அனாவஸ்யம் ஹொயெ வஸ்துனுன் விஸ்தவொ,Throw all unnecessary items,அனைத்து தேவையற்ற பொருட்களையும் தூக்கி எறியவும்,pron,corpus_sourashtradictionary
,,அத2வா,athavaa,,,,However,"ஆகிலும், எனினும், அல்லது",தெனு த4னவான். அத2வா வேன் ஸாதா4ரணம் ஹொயாத்தெனு,"He is rich. However, he is very simple","அவர் பணக்காரர். எனினும், அவர் மிகவும் எளிமையானவர்",pron,corpus_sourashtradictionary
,,அத்3தி3கு,addiku,,,,Abundantly,மிகுதியாக,பொள்ளான் அத்3தி3கு அப்3ப3ரஸ்,Fruits are available in abundance,பழங்கள் ஏராளமாக கிடைக்கிறது,pron,corpus_sourashtradictionary
,,ஏடா2ம்,EThaam,,,,At / In this place,இந்த இடத்தில்,மீ ஏடா2ம் ஹொடெ3யொ,I grew up in this place,நான் இந்த இடத்தில் வளர்ந்தேன்,pron,corpus_sourashtradictionary
,,கை,kai,,,,Nothing,"எதுவும், ஒன்றும்",தை3வத்தொகின் யத்னு செர்னாத்தக் கை ஹோனா,Nothing happens without the addition of luck and effort,அதிர்ஷ்டமும் முயற்சியும் இல்லாமல் எதுவும் நடக்காது,pron,corpus_sourashtradictionary
,,கொகொலெந்தொ,kokolento,,,,Why,"எதனால், ஏன்",கொகொலெந்தொ அங்குன் உன்னொ பொட3யொ?,Why are the scores low?,மதிப்பெண்கள் ஏன் குறைந்தது?,pron,corpus_sourashtradictionary
,,கோன்லெங்கு3,kOnlenggu,,,,How long?,எதுவரை,மீ அங்கு3 கோன்ல்3ங்கு3 ஜனொ ஹோரியொ?,How far should I go still?,நான் இன்னும் எதுவரை செல்ல வேண்டும்?,pron,corpus_sourashtradictionary
,,தெகலெந்த,tekalenta,,,,"Till then, Until then",அதுவரை,தெகலெந்த மீ கா2ன் ஜாரியொ ந்ஹீ,Until then I am not going to eat,அதுவரை நான் சாப்பிடப் போவதில்லை,pron,corpus_sourashtradictionary
,,"ஸியென், அவுஸ்","siyen, avus",,,,Bye,"போய் வருகிறேன், பார்ப்போம், விடை பெறு",தெனொ அஸ்கிதெங்கொ3 ஜொவள் ஜீலி அவுஸ் மெனி மென்தி நிகி3ளி ஜீஸ்,She said bye to all and left,அவள் எல்லோரிடமும் விடைபெற்றுச் சென்றாள்,pron,corpus_sourashtradictionary
,,ஜியென்,jiyen,,,,Let's go,போகலாம்,அமி த4வ்ராக் ஜியென்,Let us go to temple,நாம் கோயிலுக்குப் போவோம்,pron,corpus_sourashtradictionary
,,ஜியென்யா ?,jiyenyaa ?,,,,Shall we go ?,போகலாமா ?,அமி சல்சித்ராக் ஜியென்யா?,Shall we go to the movies?,நாம் படத்திற்கு போகலாமா?,pron,corpus_sourashtradictionary
,,த்யெ,tye,,,,That,அந்த,த்யெ ஒய்து3 கோனு?,Who is that doctor?,யார் அந்த மருத்துவர்?,pron,corpus_sourashtradictionary
,,ப2ல,phala,,,,Later,பிறகு,ப2ல விசார் பொட3 ஹோனா,Should not worry later,பிறகு கவலைப்படக் கூடாது,pron,corpus_sourashtradictionary
,,பி4ள்ளொ,bhiLLo,,,,"Better, Great",சிறப்பாக,ஸெட்டி பி4ள்ளொகன் சலெஸ்,The naming ceremony went great,பெயர் சூட்டும் விழா சிறப்பாக நடந்தது,pron,corpus_sourashtradictionary
,,பொ4வெ,bhove,,,,"Many, Numinous","அநேக, பல",ஸெட்டிக் பொ4வெ ஒஸ்துன் அவி ஹொத்3யாஸ்,Many relatives came to the naming ceremony,பெயர் சூட்டும் விழாவிற்கு அநேக உறவினர்கள் வந்திருந்தனர்,pron,corpus_sourashtradictionary
,,வினேக,vinEka,,,,"Apart, Apart from, Except, Excluding, Other than",தவிர,தெங்கொ3 வினேக கொங்கி ஹால் தெல்லெ கெரத்தக் முஸுனா,"Except him, no one can do that",அவரைத் தவிர யாராலும் அதைச் செய்ய முடியாது,pron,corpus_sourashtradictionary
,,ஜத,jata,,,,"Apart, Apart from, Except, Excluding, Other than",தவிர,தெல்லெ அங்கி3டி3ம் பூ2ல் ஜத அஸ்கி அப்3ப3ய்,You get everything except flower in that shop,அந்தக் கடையில் பூவைத் தவிர அனைத்தும் கிடைக்கும்,pron,corpus_sourashtradictionary
,,ஜதொ,jato,,,,"Apart, Apart from, Except, Excluding, Other than",தவிர,அம்பொ3 ஜதொ து3ஸுரெ கொங்கிஹால் ஸீலத்தக் முஸுனா,No one can take care of it except mom,அம்மாவைத் தவிர வேறு யாராலும் பார்த்துக்கொள்ள முடியாது,pron,corpus_sourashtradictionary
,,உரேகதி,urEkati,,,,"Apart, Apart from, Except, Excluding, Other than",தவிர,பல்லினி ஹிம்ஸொ கெ4ர்பின் உரேகதி கொங்க3க் களாய்?,Who knows about labor pains except pregnant women?,பிரசவ வலி பற்றி கர்ப்பிணிகளை தவிர யாருக்கு தெரியும்?,pron,corpus_sourashtradictionary
,,வெகுளொ,vekuLo,,,,Different,வேறுபட்ட,தெங்கொ3 ராஸி ஒண்டேஸ் ஹொயெத்மெள்ளி நெட்சத்ருன் வெகுளொ,"Although the zodiac is the same, the stars are different for them",அவர்களுக்கு ராசி ஒன்றுதான் என்றாலும் நட்சத்திரங்கள் வேறு,pron,corpus_sourashtradictionary
,,ஸன்,san,,,,"Noble, Topnotch, Excellent",உன்னத,தெனு கொ2ப்3பி3ம் ஸன் ஹொயெ காராணாக் தா3ன் தே3ராஸ்,He always donates for a noble cause,அவர் எப்போதும் உன்னத நோக்கத்திற்காக தானம் செய்கிறார்,pron,corpus_sourashtradictionary
,,ஸு,su,,,,"Nice, Fine, Good, Best, Beauty","நல்ல, அழகிய, சிறந்த",ஒர்ஸு ஹொயெ மாய்பா3புக் ஸீலத்தெனோஸ் ஸு புத்ருனு,Those who care for aging parents are the best sons,வயதான பெற்றோரைப் பராமரிப்பவர்கள் சிறந்த மகன்கள்,pron,corpus_sourashtradictionary
